1555291898.771971 0.001708929 -0.015793748 0.004736677 -0.010983591 0.002492425 0.004510939 0.999926388
1555291898.994109 0.000347215 -0.015900483 -0.001586302 -0.008079489 0.000879936 0.007336437 0.999940038
1555291899.105576 0.000059605 -0.016975749 -0.002384021 -0.006655333 -0.002489261 0.004828031 0.999963105
1555291899.327370 -0.000177435 -0.018865418 -0.002851503 -0.007030069 -0.005701451 0.005095765 0.999946058
1555291899.438467 -0.001830148 -0.021698281 -0.005106657 -0.011329277 -0.007720517 0.002765425 0.999902189
1555291899.551507 -0.001160058 -0.022763243 -0.002648272 -0.013061961 -0.008410408 0.003007313 0.999874771
1555291899.773708 -0.000790373 -0.024249298 -0.004054775 -0.013600143 -0.010693242 0.006218651 0.999831021
1555291899.885041 -0.000590173 -0.022742920 -0.003534711 -0.011491889 -0.012797831 0.006393175 0.999831617
1555291900.107215 -0.000808755 -0.023466073 -0.004539005 -0.010827547 -0.012890984 0.004077589 0.999849975
1555291900.217951 -0.001108326 -0.022325747 -0.006300478 -0.002205915 -0.008917163 0.006226107 0.999938428
1555291900.440366 -0.000195209 -0.023476277 -0.005401531 -0.003220156 -0.004341482 0.006344270 0.999965250
1555291900.552113 -0.000505390 -0.023150472 -0.005371317 -0.002407374 -0.002396635 0.005918190 0.999976695
1555291900.773905 -0.000092354 -0.025198378 -0.005791843 -0.003304934 -0.001947590 0.003063187 0.999987960
1555291900.885542 -0.000201491 -0.024916897 -0.005302055 -0.003799571 -0.000916132 0.005294669 0.999978364
1555291901.107551 -0.000067580 -0.024069699 -0.005188035 -0.005037090 0.001313281 0.005556754 0.999971032
1555291901.218652 0.000488546 -0.024225397 -0.005543151 -0.005232960 0.001368726 0.005896111 0.999967992
1555291901.440622 0.001068972 -0.023442050 -0.005369432 -0.007866593 0.003057857 0.006929365 0.999940395
1555291901.551416 0.001834283 -0.024138639 -0.005320481 -0.009705217 0.004407989 0.008598900 0.999906182
1555291901.773469 0.001908978 -0.025050294 -0.005736185 -0.010546265 0.004676572 0.009393252 0.999889314
1555291901.884279 0.001831256 -0.024684779 -0.006130279 -0.010911322 0.004745620 0.008037074 0.999896884
1555291902.106296 0.002174612 -0.024350604 -0.006282332 -0.013989542 0.004629033 0.009658677 0.999844790
1555291902.217809 0.002740852 -0.023872148 -0.005669588 -0.014821639 0.004371737 0.010486260 0.999825597
1555291902.328717 0.002469381 -0.023360563 -0.005526335 -0.015961923 0.003113095 0.009229180 0.999825180
1555291902.551283 0.002226574 -0.022875138 -0.006327077 -0.016333412 0.003373597 0.009830372 0.999812603
1555291902.664317 0.002403126 -0.022033265 -0.005465171 -0.014911591 0.001686195 0.010074518 0.999836624
1555291902.887014 0.001995101 -0.021001715 -0.006011955 -0.014512581 -0.001038777 0.008136190 0.999861062
1555291902.998642 0.001515959 -0.021076862 -0.005756934 -0.014604177 -0.000862515 0.008238112 0.999859035
1555291903.220599 0.002030329 -0.020212799 -0.005221209 -0.014607933 -0.003492548 0.007236515 0.999861002
1555291903.331316 0.001608908 -0.019648260 -0.006281263 -0.014185045 -0.004621495 0.005277221 0.999874771
1555291903.552999 0.001847392 -0.018096371 -0.005655088 -0.007555153 -0.006223291 0.003319886 0.999946594
1555291903.664103 0.001643774 -0.017412452 -0.006108747 -0.007706074 -0.005830596 0.003556203 0.999947011
1555291903.885851 0.001981761 -0.017489910 -0.005071747 -0.007596683 -0.002970188 0.004852012 0.999954939
1555291903.996889 0.001726919 -0.016127456 -0.006025792 -0.003458619 0.000656603 0.005973471 0.999975979
1555291904.108122 0.001967817 -0.014859562 -0.006379568 -0.003783797 0.000227722 0.007084764 0.999967694
1555291904.331380 0.001679922 -0.013441457 -0.006612577 -0.003636495 -0.003868280 0.003297484 0.999980450
1555291904.442829 0.002101227 -0.012162385 -0.005971626 -0.004192451 -0.003235547 0.004590875 0.999975443
1555291904.665283 0.001911371 -0.011105605 -0.005921397 -0.000544257 -0.003405415 0.006204733 0.999974787
1555291904.776263 0.002248683 -0.010643872 -0.004929489 -0.000125157 -0.002383691 0.006105411 0.999978542
1555291904.998360 0.002074512 -0.007581552 -0.005951961 0.003549343 -0.000400169 0.006252753 0.999974072
1555291905.109564 0.002174494 -0.005977600 -0.005466413 0.003285902 0.004024433 0.004375353 0.999976933
1555291905.220333 0.002010478 -0.004302830 -0.006509221 0.001416088 0.012240191 0.006398927 0.999903619
