1555274229.677080 0.001641029 0.016739102 -0.001132456 -0.003576834 0.000515326 -0.004682854 0.999982476
1555274229.794269 0.001371305 0.016825551 -0.002075046 -0.003128684 0.000647663 -0.004374339 0.999985337
1555274229.911114 0.001660730 0.018406227 -0.003023618 -0.004528029 0.001567527 -0.005032888 0.999975860
1555274230.147332 0.003753552 0.020669932 -0.003220598 -0.003017814 0.001759462 -0.006744342 0.999971151
1555274230.382732 0.006635207 0.023084080 -0.003235263 -0.003236833 0.002024026 -0.007040072 0.999967933
1555274230.500366 0.004660902 0.017488481 -0.003918934 -0.003901419 0.002869952 -0.007815511 0.999957740
1555274230.735172 0.005710029 0.017741833 -0.004391002 -0.004906773 0.000337955 -0.007456751 0.999960065
1555274230.852372 0.005600271 0.016278390 -0.005180277 -0.005371937 -0.001661200 -0.008051487 0.999951780
1555274231.090299 0.006856961 0.016156660 -0.005762370 -0.002726746 -0.002379286 -0.006356738 0.999973238
1555274231.325097 0.007856085 0.015640590 -0.006324302 -0.002096034 -0.001632591 -0.005190500 0.999983013
1555274231.442872 0.006798939 0.014841433 -0.007790263 -0.000790575 -0.000655518 -0.004954637 0.999987185
1555274231.678317 0.008887462 0.015246995 -0.008563874 -0.002938072 -0.001964701 -0.004715888 0.999982655
1555274231.913411 0.007026852 0.016114926 -0.007622242 -0.009533284 -0.002989596 -0.006494298 0.999929011
1555274232.148476 0.006377996 0.024694810 -0.005363964 -0.016285114 0.002721815 -0.010635591 0.999807119
1555274232.266356 0.003722886 0.036752671 -0.006279068 -0.008036945 0.007648172 -0.009444551 0.999893844
1555274232.501312 0.003901953 0.043202285 -0.003163086 -0.001045911 0.022414528 -0.007310566 0.999721467
1555274232.737658 0.007008732 0.051997446 0.005152343 0.002912606 0.020976003 -0.013540066 0.999684036
1555274232.854315 0.004782664 0.056769170 0.000640928 0.007933061 0.022224016 -0.011083364 0.999660075
1555274232.970739 0.004616836 0.057728771 0.000542236 0.011376971 0.022347417 -0.006668251 0.999663293
1555274233.204918 0.005840166 0.061224934 -0.001758915 0.016254559 0.024127789 -0.001941030 0.999574840
