stamp,time,ax,ay,vx,vy,px,py,gz,yaw
1556457859.447947978,0.00924550523077,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.458106040,0.0186221778462,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.467967987,0.0277255135385,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.477936029,0.0369267830769,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.487941980,0.0461630455385,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.497941017,0.0553929258462,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.507953882,0.0646355704615,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.517939090,0.0738526855385,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.527940988,0.0830852067692,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.537940025,0.0923150870769,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.547923088,0.101530222154,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.557957887,0.110793113538,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.567939043,0.120006488308,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.577944040,0.129241870154,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.587950944,0.138479012308,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.597954034,0.147712633846,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.607942104,0.156932390769,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.617995023,0.166212008308,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.627948045,0.175399413231,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.637949943,0.184631934462,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.648664951,0.194522711077,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.658664941,0.203753471077,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.668776988,0.213087668308,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.678627014,0.22218,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.688563108,0.231351779077,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.698548078,0.240568674462,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.708591938,0.249839929846,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.718564987,0.259045821231,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.728693008,0.268394763692,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.738578081,0.277519446462,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.748625993,0.286794442154,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.758512020,0.295920005538,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.769156932,0.305746078154,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.778804063,0.314651122154,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.788892984,0.323963972308,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.798475980,0.332809814769,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.808746099,0.342289924615,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.818486928,0.351281459077,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.828564882,0.360584185846,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.838589906,0.369838054154,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.848583936,0.379063312615,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.858489990,0.388207362462,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.868654012,0.397589536615,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.878493070,0.406671744,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.888581991,0.415984594154,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.898597955,0.425230099385,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.908795118,0.434642865231,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.918524980,0.443624276308,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.928590059,0.452915118462,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.938489913,0.462053445231,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.948590993,0.471377519077,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.959168910,0.481141750154,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.968662977,0.489905504308,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.978642940,0.499117777846,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.988388061,0.508113274154,0,0,0,0,0.0,0.0,0.0,0.0
1556457859.998781919,0.517707604615,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.8398056,0.526584038769,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.18470048,0.535881262154,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.28361082,0.545011447385,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.38350105,0.554232084,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.48492908,0.563594671385,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.58347940,0.572691624,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.68356990,0.581930747077,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.78535079,0.591325906154,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.88464975,0.600491964,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.98395109,0.609658241538,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.108506917,0.618992218154,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.118359088,0.628086529846,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.128308057,0.637270193538,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.138561010,0.646734457846,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.148394107,0.655811162769,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.158190965,0.664854416308,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.168226003,0.674117528308,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.178443908,0.683549440615,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.188247919,0.692599296923,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.198537111,0.702097012615,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.208194971,0.711011960308,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.218211889,0.720258346154,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.228554964,0.7298058,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.238313913,0.738814060615,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.248277902,0.748011588923,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.258236885,0.757204496308,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.268980026,0.767121241846,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.278366088,0.775785299077,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.288121938,0.784790699077,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.298185110,0.794079780923,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.308299064,0.803415738462,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.318131923,0.812492223692,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.328419923,0.821988839077,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.338320970,0.831128267077,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.348175048,0.840224339077,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.358249902,0.849524204308,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.368273973,0.858777192923,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.378413915,0.868137139385,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.388398885,0.877354034769,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.398199081,0.886400369538,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.408406019,0.895822158462,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.418412923,0.905059300615,0,0,0,0,0.0,0.0,0.0,0.0
1556457860.428339958,0.914222717538,0,0,0,0,0.0,0.0,0.0,0.0
