stamp,time,ax,ay,vx,vy,px,py,gz,yaw
1555274134.213126897,0.00921315415385,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.222969055,0.0182982230769,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.233624935,0.02813442,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.243230104,0.0370007298462,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.253243923,0.0462442550769,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.263225078,0.0554576289231,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.273117065,0.0645886938462,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.283338069,0.0740234667692,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.293169021,0.0830981916923,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.303173065,0.0923326938462,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.313167095,0.101557952308,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.323059082,0.110689017231,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.333061933,0.119922418154,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.351248979,0.136710460615,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.357981920,0.142925483077,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.364772081,0.149193324,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.373011112,0.156798583385,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.383294105,0.166290576923,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.393171072,0.175407777231,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.403012990,0.184492624615,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.413216114,0.193910892923,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.423080921,0.203016868615,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.433995962,0.213092291077,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.444833040,0.223095747692,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.456110954,0.233506129846,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.466573953,0.243164282769,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.477246046,0.253015445538,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.488274097,0.263195184923,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.498701095,0.272820106154,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.521743059,0.294089611385,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.531121015,0.302746186154,0,0,0,0,0.0,0.0,0.0,0.0
1555274134.541726112,0.312535506462,0,0,0,0,0.0,0.0,0.0,0.0
