stamp,time,ax,ay,vx,vy,px,py,gz,yaw
1556463797.723186016,0.00848667507692,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.733417034,0.0179306916923,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.743583917,0.0273155067692,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.753166913,0.0361613492308,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.763190984,0.0454143378462,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.772166013,0.05369898,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.783405065,0.0640734895385,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.793082952,0.0730069236923,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.803292989,0.0824315732308,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.814194917,0.0924948913846,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.823586940,0.101164451077,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.833729982,0.110527259077,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.843138933,0.119212444615,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.853607892,0.128876099077,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.863163948,0.137697073846,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.883001089,0.156008280923,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.889269113,0.161794149231,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.895729064,0.167757180923,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.902687072,0.174179957538,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.918744087,0.189001817538,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.925378084,0.195125507077,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.932864904,0.202036417846,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.942843914,0.211247811692,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.952749013,0.22039098,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.962752103,0.229624601538,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.972727060,0.238832254154,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.982913017,0.248234676,0,0,0,0,0.0,0.0,0.0,0.0
1556463797.992774009,0.257337130154,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.2690076,0.266490422769,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.12748956,0.275775542769,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.23578882,0.285772397538,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.33588886,0.295012401231,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.43064117,0.303758768308,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.52496910,0.312465961846,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.63117980,0.322270026462,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.74335098,0.332624289231,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.83858013,0.341414672308,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.93224048,0.350060243077,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.103188991,0.359258652,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.113111019,0.368417447077,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.123627901,0.378125338154,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.133742094,0.387461516308,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.142942905,0.395954572615,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.153192043,0.405415315385,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.163356065,0.414797489538,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.173557043,0.424213776923,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.183501958,0.433393698462,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.196535110,0.445424300308,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.206228971,0.454372479692,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.213099002,0.460714046769,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.224987030,0.471687611077,0,0,0,0,0.0,0.0,0.0,0.0
1556463798.233746051,0.479772861231,0,0,0,0,0.0,0.0,0.0,0.0
