stamp,time,ax,ay,vx,vy,px,py,gz,yaw
1555251146.427320003,0.0102572076923,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.437740087,0.0198757467692,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.448520898,0.0298272646154,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.459471940,0.0399359187692,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.470146894,0.0497897224615,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.481327056,0.060109872,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.491662025,0.0696498433846,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.502480030,0.0796356941538,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.514096975,0.090359028,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.525290966,0.100691942769,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.535603046,0.110210785846,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.546142101,0.119939144308,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.556180000,0.129204897231,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.567030906,0.139221118154,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.577333927,0.148731599077,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.588067054,0.158639100923,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.598850965,0.168593480308,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.609827041,0.178725242769,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.620801925,0.188855904923,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.631588935,0.198813144923,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.643487930,0.209796832615,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.653280973,0.218836564615,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.663959026,0.228693228923,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.675123929,0.238999293231,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.686003923,0.249042364615,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.696711063,0.258925878462,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.707498073,0.268883118462,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.718228101,0.278787759692,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.729031085,0.288759744923,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.739787101,0.298688375077,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.751327991,0.309341504308,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.761388063,0.318627724615,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.772180080,0.328589586462,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.782934904,0.338517116308,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.793726921,0.348478978154,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.804652929,0.358564524,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.815104007,0.368211672923,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.825865030,0.378144924923,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.836642980,0.388093801846,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.847390890,0.398014949538,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.858161926,0.407957444308,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.868946075,0.417912043385,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.880143880,0.428248478769,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.890465021,0.437775685846,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.901287078,0.447765276923,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.912853002,0.458441514462,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.923291921,0.468077439692,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.934070110,0.478026537231,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.944983959,0.488100859385,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.955316066,0.497638188923,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.966504096,0.507965601231,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.977310895,0.517941108,0,0,0,0,0.0,0.0,0.0,0.0
1555251146.987684965,0.527517172615,0,0,0,0,0.0,0.0,0.0,0.0
