time,ax,ay,vx,vy,px,py,gz,yaw
0.00968214184615,0,0,0,0,0.0,0.0,0.0,0.0
0.0196946215385,0,0,0,0,0.0,0.0,0.0,0.0
0.0297321904615,0,0,0,0,0.0,0.0,0.0,0.0
0.0398113541538,0,0,0,0,0.0,0.0,0.0,0.0
0.0496504116923,0,0,0,0,0.0,0.0,0.0,0.0
0.0595790418462,0,0,0,0,0.0,0.0,0.0,0.0
0.0695417843077,0,0,0,0,0.0,0.0,0.0,0.0
0.0794915418462,0,0,0,0,0.0,0.0,0.0,0.0
0.0895264698462,0,0,0,0,0.0,0.0,0.0,0.0
0.0997475843077,0,0,0,0,0.0,0.0,0.0,0.0
0.109706584615,0,0,0,0,0.0,0.0,0.0,0.0
0.119598461538,0,0,0,0,0.0,0.0,0.0,0.0
0.130389139385,0,0,0,0,0.0,0.0,0.0,0.0
0.139717835077,0,0,0,0,0.0,0.0,0.0,0.0
0.149840134154,0,0,0,0,0.0,0.0,0.0,0.0
0.159623952923,0,0,0,0,0.0,0.0,0.0,0.0
0.169802592,0,0,0,0,0.0,0.0,0.0,0.0
0.179675982462,0,0,0,0,0.0,0.0,0.0,0.0
0.189652589538,0,0,0,0,0.0,0.0,0.0,0.0
0.199580118462,0,0,0,0,0.0,0.0,0.0,0.0
0.209532737538,0,0,0,0,0.0,0.0,0.0,0.0
0.219566565231,0,0,0,0,0.0,0.0,0.0,0.0
0.229648589538,0,0,0,0,0.0,0.0,0.0,0.0
0.239447813538,0,0,0,0,0.0,0.0,0.0,0.0
0.249268604308,0,0,0,0,0.0,0.0,0.0,0.0
0.259490599385,0,0,0,0,0.0,0.0,0.0,0.0
0.269469187385,0,0,0,0,0.0,0.0,0.0,0.0
0.279150448615,0,0,0,0,0.0,0.0,0.0,0.0
0.289151044615,0,0,0,0,0.0,0.0,0.0,0.0
0.298982619692,0,0,0,0,0.0,0.0,0.0,0.0
0.309314653846,0,0,0,0,0.0,0.0,0.0,0.0
0.319486910769,0,0,0,0,0.0,0.0,0.0,0.0
0.329006634462,0,0,0,0,0.0,0.0,0.0,0.0
