stamp,time,ax,ay,vx,vy,px,py,gz,yaw
1555272544.810686111,0.00986414676923,0,0,0,0,0.0,0.0,0.0,0.0
1555272544.821439027,0.0197899153846,0,0,0,0,0.0,0.0,0.0,0.0
1555272544.832195997,0.0297194261538,0,0,0,0,0.0,0.0,0.0,0.0
1555272544.842974901,0.0396691836923,0,0,0,0,0.0,0.0,0.0,0.0
1555272544.853775978,0.0496394086154,0,0,0,0,0.0,0.0,0.0,0.0
1555272544.864564895,0.0595984089231,0,0,0,0,0.0,0.0,0.0,0.0
1555272544.875360012,0.0695631323077,0,0,0,0,0.0,0.0,0.0,0.0
1555272544.886137008,0.0795111286154,0,0,0,0,0.0,0.0,0.0,0.0
1555272544.896996021,0.0895348329231,0,0,0,0,0.0,0.0,0.0,0.0
1555272544.907814025,0.0995206827692,0,0,0,0,0.0,0.0,0.0,0.0
1555272544.919236898,0.110064873231,0,0,0,0,0.0,0.0,0.0,0.0
1555272544.929970026,0.119972376,0,0,0,0,0.0,0.0,0.0,0.0
1555272544.951200008,0.139569282462,0,0,0,0,0.0,0.0,0.0,0.0
1555272544.973002910,0.159695038154,0,0,0,0,0.0,0.0,0.0,0.0
1555272544.983396053,0.169288708615,0,0,0,0,0.0,0.0,0.0,0.0
1555272544.994319915,0.179372273538,0,0,0,0,0.0,0.0,0.0,0.0
1555272545.5125999,0.189347120308,0,0,0,0,0.0,0.0,0.0,0.0
1555272545.15824079,0.199222271077,0,0,0,0,0.0,0.0,0.0,0.0
1555272545.26628017,0.209195136923,0,0,0,0,0.0,0.0,0.0,0.0
1555272545.37436962,0.219172624615,0,0,0,0,0.0,0.0,0.0,0.0
1555272545.48243999,0.229148351077,0,0,0,0,0.0,0.0,0.0,0.0
1555272545.59005975,0.239082482769,0,0,0,0,0.0,0.0,0.0,0.0
1555272545.69892883,0.249131936308,0,0,0,0,0.0,0.0,0.0,0.0
1555272545.81130027,0.259504684615,0,0,0,0,0.0,0.0,0.0,0.0
1555272545.91451883,0.269032551692,0,0,0,0,0.0,0.0,0.0,0.0
1555272545.102302074,0.279048112615,0,0,0,0,0.0,0.0,0.0,0.0
1555272545.113065004,0.288983124923,0,0,0,0,0.0,0.0,0.0,0.0
1555272545.127561092,0.302364129231,0,0,0,0,0.0,0.0,0.0,0.0
1555272545.134721040,0.308973312,0,0,0,0,0.0,0.0,0.0,0.0
