0.00919840892308,0,0,0,0,0.0,0.0,0.0,0.0
0.018493872,0,0,0,0,0.0,0.0,0.0,0.0
0.0276755556923,0,0,0,0,0.0,0.0,0.0,0.0
0.0369082966154,0,0,0,0,0.0,0.0,0.0,0.0
0.0461445590769,0,0,0,0,0.0,0.0,0.0,0.0
0.0553623341538,0,0,0,0,0.0,0.0,0.0,0.0
0.0647852233846,0,0,0,0,0.0,0.0,0.0,0.0
0.0739911156923,0,0,0,0,0.0,0.0,0.0,0.0
0.0830178627692,0,0,0,0,0.0,0.0,0.0,0.0
0.092306724,0,0,0,0,0.0,0.0,0.0,0.0
0.101834810769,0,0,0,0,0.0,0.0,0.0,0.0
0.111050825538,0,0,0,0,0.0,0.0,0.0,0.0
0.121083552923,0,0,0,0,0.0,0.0,0.0,0.0
0.130614500308,0,0,0,0,0.0,0.0,0.0,0.0
0.139709472923,0,0,0,0,0.0,0.0,0.0,0.0
0.148450117846,0,0,0,0,0.0,0.0,0.0,0.0
0.15813402,0,0,0,0,0.0,0.0,0.0,0.0
0.166493489538,0,0,0,0,0.0,0.0,0.0,0.0
0.176419258154,0,0,0,0,0.0,0.0,0.0,0.0
0.185282707385,0,0,0,0,0.0,0.0,0.0,0.0
0.194892883385,0,0,0,0,0.0,0.0,0.0,0.0
0.203985214154,0,0,0,0,0.0,0.0,0.0,0.0
0.212779338462,0,0,0,0,0.0,0.0,0.0,0.0
0.222871266462,0,0,0,0,0.0,0.0,0.0,0.0
0.232340372308,0,0,0,0,0.0,0.0,0.0,0.0
0.239809843385,0,0,0,0,0.0,0.0,0.0,0.0
0.249365439692,0,0,0,0,0.0,0.0,0.0,0.0
0.258499365231,0,0,0,0,0.0,0.0,0.0,0.0
0.267645175385,0,0,0,0,0.0,0.0,0.0,0.0
0.276920172,0,0,0,0,0.0,0.0,0.0,0.0
0.286159295077,0,0,0,0,0.0,0.0,0.0,0.0
0.295471264615,0,0,0,0,0.0,0.0,0.0,0.0
0.304778832923,0,0,0,0,0.0,0.0,0.0,0.0
0.314011353231,0,0,0,0,0.0,0.0,0.0,0.0
0.323163766154,0,0,0,0,0.0,0.0,0.0,0.0
0.332400028615,0,0,0,0,0.0,0.0,0.0,0.0
0.341595576,0,0,0,0,0.0,0.0,0.0,0.0
0.350993596615,0,0,0,0,0.0,0.0,0.0,0.0
0.360104194154,0,0,0,0,0.0,0.0,0.0,0.0
0.369343317231,0,0,0,0,0.0,0.0,0.0,0.0
0.378690499385,0,0,0,0,0.0,0.0,0.0,0.0
0.387781729846,0,0,0,0,0.0,0.0,0.0,0.0
0.396967374462,0,0,0,0,0.0,0.0,0.0,0.0
0.406232246769,0,0,0,0,0.0,0.0,0.0,0.0
0.415481494154,0,0,0,0,0.0,0.0,0.0,0.0
0.424593192,0,0,0,0,0.0,0.0,0.0,0.0
0.433986370154,0,0,0,0,0.0,0.0,0.0,0.0
0.443127558462,0,0,0,0,0.0,0.0,0.0,0.0
0.452416640308,0,0,0,0,0.0,0.0,0.0,0.0
0.461634415385,0,0,0,0,0.0,0.0,0.0,0.0
0.470923276615,0,0,0,0,0.0,0.0,0.0,0.0
0.480098797846,0,0,0,0,0.0,0.0,0.0,0.0
0.489342323077,0,0,0,0,0.0,0.0,0.0,0.0
0.498555696923,0,0,0,0,0.0,0.0,0.0,0.0
0.507783596308,0,0,0,0,0.0,0.0,0.0,0.0
0.517122415385,0,0,0,0,0.0,0.0,0.0,0.0
0.526235873538,0,0,0,0,0.0,0.0,0.0,0.0
0.535474116923,0,0,0,0,0.0,0.0,0.0,0.0
0.544746472615,0,0,0,0,0.0,0.0,0.0,0.0
