stamp,time,ax,ay,vx,vy,px,py,gz,yaw
1556457192.583029031,0.00927147507692,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.592945098,0.0184247676923,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.602715015,0.0274431526154,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.610443115,0.0345767833846,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.622725963,0.0459147969231,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.632739067,0.0551576621538,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.642697095,0.064349688,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.652988910,0.0738498249231,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.660660028,0.0809308569231,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.672746896,0.0920879658462,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.682688951,0.101265247385,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.692991018,0.110774847692,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.703036069,0.120047202462,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.710453987,0.126894511385,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.722891092,0.138374916,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.732769966,0.147493876615,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.742942094,0.156883533231,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.752902030,0.166077320308,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.760762929,0.173333534769,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.772980928,0.184611687692,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.782753944,0.193632933231,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.792771100,0.202879538769,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.802911996,0.212240365846,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.812639951,0.221220016615,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.822700977,0.230507117538,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.833129882,0.240133799077,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.842931985,0.249181894154,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.852890968,0.258374801538,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.862755060,0.267480117231,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.872739076,0.276696132,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.883471012,0.286602534462,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.892946004,0.295348680923,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.902400970,0.304076341846,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.913233995,0.314076057231,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.923044919,0.323132294769,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.932884931,0.332215382769,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.942764997,0.341335443692,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.952714920,0.350519988,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.962933063,0.35995212,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.972744941,0.369009238154,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.982743978,0.378239118462,0,0,0,0,0.0,0.0,0.0,0.0
1556457192.992860078,0.387577056923,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.2625942,0.396591700615,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.12847900,0.406027354154,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.22892951,0.415299708923,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.32892942,0.424530469846,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.42546033,0.433441015385,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.52824020,0.442928388,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.62846899,0.452180276308,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.73151111,0.461691856615,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.83195924,0.470963991692,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.92873096,0.479896765846,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.103121042,0.489356408308,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.113080978,0.498550195385,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.122987031,0.507694244308,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.132850885,0.516799340308,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.143017053,0.526183495385,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.152971029,0.535371780923,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.163446903,0.545041818462,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.172933101,0.553798308923,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.182600975,0.562722500308,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.192907094,0.572235840923,0,0,0,0,0.0,0.0,0.0,0.0
1556457193.202888965,0.581449875692,0,0,0,0,0.0,0.0,0.0,0.0
