time,ax,ay,vx,vy,px,py,gz,yaw
1555247421.623059034,40.6520981428,5.43838353031e-05,0.0085586886161,-0.00994287769073,0.0109955107894,-0.346475866593,0.639738232428,-1.708984375,2.90642253414
1555247421.633897066,40.66210248,5.69377747157e-05,0.00855867200673,-0.00994230806603,0.0110811346304,-0.346575332796,0.639849091836,-1.708984375,2.88932527813
1555247421.644709110,40.6720828283,5.94855851072e-05,0.00855865467782,-0.00994171437917,0.0111665529851,-0.346674554568,0.639960537924,-1.708984375,2.87226901882
1555247421.655833959,40.6823519197,-0.00952033387973,0.0144360571368,-0.0100394795578,0.0113147981751,-0.346777650901,0.640076730621,-1.52587890625,2.85659962889
1555247421.666012048,40.6917470788,-0.00951672156159,0.0144384387507,-0.0101288906708,0.011450449604,-0.346872813441,0.640184309416,-1.52587890625,2.84226375383
1555247421.676765918,40.701673728,-0.00951290424501,0.014440954112,-0.0102233219344,0.01159379989,-0.346974296771,0.640299397001,-1.52587890625,2.82711688916
1555247421.687643051,40.7117141585,-0.00950904249728,0.0144434972781,-0.0103187968143,0.01173881882,-0.347077901933,0.640417259795,-1.52587890625,2.81179640811
1555247421.698326110,40.7215754437,-0.0038554928633,0.00885530597182,-0.0103568169291,0.011826143518,-0.347180033459,0.640533880769,-0.9765625,2.80216624675
1555247421.709084033,40.7315058342,-0.00385399399558,0.00885595840977,-0.0103950885944,0.0119140866429,-0.347283260748,0.640652192302,-0.9765625,2.79246859982
1555247421.719898939,40.7414888243,-0.00385248707731,0.00885661404786,-0.0104335479349,0.0120025021338,-0.347387418754,0.640772013162,-0.9765625,2.78271958599
1555247421.730681896,40.7514423231,-0.00385098449967,0.0088572674938,-0.0104718787044,0.0120906629349,-0.347491650586,0.640892357561,-0.9765625,2.77299937235
1555247421.741472959,40.7614033043,-0.00299295631117,0.011343250738,-0.010501691486,0.0122036528426,-0.347596257738,0.641013917918,-0.3662109375,2.76935155208
1555247421.752243041,40.7713449185,-0.00299223552449,0.0113434408956,-0.0105314391371,0.0123164249551,-0.347700957242,0.641136363063,-0.3662109375,2.76571082424
1555247421.763111114,40.7813769858,-0.00299150816752,0.0113436327369,-0.0105614501486,0.0124302250431,-0.347806910422,0.641261063918,-0.3662109375,2.76203697144
1555247421.773844957,40.7912851486,-0.00299078978196,0.011343822163,-0.0105910833806,0.0125426214796,-0.3479118486,0.641385338253,-0.3662109375,2.75840849386
1555247421.784810066,40.8014067877,-0.00714538016927,0.00625502756043,-0.0106634063397,0.0126059326109,-0.34801977975,0.641512930953,0.1220703125,2.7596440455
1555247421.795402050,40.8111840037,-0.00714551046395,0.00625487871623,-0.0107332695389,0.0126670879112,-0.348124721245,0.641636779808,0.1220703125,2.76083755332
1555247421.806405067,40.8213406348,-0.00714564581157,0.00625472409309,-0.0108058452273,0.0127306148363,-0.348234472228,0.641766079966,0.1220703125,2.76207737645
1555247421.816919088,40.8310458849,-0.00714577514095,0.00625457633898,-0.0108751967625,0.0127913170643,-0.348340018733,0.641890222898,0.1220703125,2.76326209937
1555247421.827617883,40.8409216957,0,0.00512096575144,-0.0108751967625,0.012841890753,-0.348447420118,0.642017046981,0.6103515625,2.7692898159
1555247421.838233947,40.8507211394,0,0.00512093986554,-0.0108751967625,0.0128920731149,-0.348553990997,0.642143382126,0.6103515625,2.77527092167
1555247421.848943948,40.8606072942,0,0.00512091369404,-0.0108751967625,0.0129426992602,-0.348661504875,0.642271335654,0.6103515625,2.78130495168
1555247421.859775066,40.8706052492,0,0.00512088716881,-0.0108751967625,0.0129938976601,-0.348770234604,0.642401248059,0.6103515625,2.78740721918
1555247421.871026039,40.8809907628,-0.005471891908,0,-0.01093202517,0.0129938976601,-0.348883769299,0.642536196359,0.8544921875,2.79628155936
1555247421.881683111,40.89082806,-0.00547217538492,0,-0.0109858565858,0.0129938976601,-0.348991840436,0.642664021192,0.8544921875,2.80468745299
1555247421.892524957,40.9008359178,-0.00547246365594,0,-0.0110406242241,0.0129938976601,-0.349102333433,0.642794062273,0.8544921875,2.81323908934
1555247421.903264999,40.9107498028,-0.00547274909992,0,-0.0110948804289,0.0129938976601,-0.349212326801,0.642922882279,0.8544921875,2.82171042655
1555247421.913830995,40.9205030298,0,0.00609607168223,-0.0110948804289,0.0130533540315,-0.349320537689,0.643050194605,0.8544921875,2.83004448289
1555247421.924571990,40.9304177945,0,0.00609602705592,-0.0110948804289,0.0131137947048,-0.349430540817,0.643180214793,0.8544921875,2.8385165718
1555247421.935306072,40.9403261778,0,0.00609598232517,-0.0110948804289,0.0131741960348,-0.349540473146,0.643310749778,0.8544921875,2.84698320799
1555247421.946235895,40.9504152452,0,0.00609593664196,-0.0110948804289,0.0132356983503,-0.349652410143,0.64344428563,0.8544921875,2.85560423725
1555247421.957169055,40.9605073929,0.00423059288267,0.00338927333441,-0.0110521846607,0.0132699033974,-0.349763950422,0.643578207455,0.6103515625,2.86176399536
1555247421.967978954,40.9704857612,0.00423023259254,0.0033897230104,-0.0110099738419,0.0133037273021,-0.349873811997,0.643710956946,0.6103515625,2.86785430805
1555247421.978722095,40.9804025068,0.00422987448008,0.00339016987141,-0.010968027253,0.013337346754,-0.349982579132,0.64384322002,0.6103515625,2.87390700918
1555247421.989561080,40.9904077237,0.00422951312491,0.00339062068071,-0.0109257100567,0.0133712706494,-0.350091893231,0.643977002483,0.6103515625,2.88001370897
1555247422.334024,41.0003519797,0.00527493953872,0.0117547415353,-0.0108732547076,0.0134881628085,-0.350200019659,0.644111132227,0.244140625,2.88244150584
1555247422.11069059,41.0102612428,0.00527444320249,0.0117549642536,-0.0108209888623,0.0136046458417,-0.350307247685,0.644245944242,0.244140625,2.88486075952
1555247422.21887063,41.0202470926,0.00527394302066,0.011755188672,-0.0107683240592,0.0137220313907,-0.350414778552,0.644382970387,0.244140625,2.88729871114
1555247422.32672882,41.0302032332,0.00527344431744,0.0117554124015,-0.010715820906,0.0138390699296,-0.350521466772,0.644520754113,0.244140625,2.88972940954
1555247422.43476104,41.0401754382,0.00149553295912,0.00912013361368,-0.0107009071449,0.0139300177709,-0.350628178411,0.644659667105,-0.18310546875,2.88790344428
1555247422.54430007,41.0502867332,0.00149582766277,0.00912008528285,-0.01068578239,0.0140222336443,-0.350736225509,0.644801450047,-0.18310546875,2.88605201085
1555247422.65061092,41.0601000425,0.00149611367984,0.00912003836725,-0.0106711005638,0.014111731401,-0.350840944319,0.644939932831,-0.18310546875,2.88425514027
1555247422.75845956,41.0700553015,0.00149640383265,0.00911999076385,-0.010656203476,0.0142025232718,-0.350947029585,0.64508132263,-0.18310546875,2.88243227789
1555247422.86591958,41.079974688,0.00244829917966,0.00965647786089,-0.0106319178502,0.0142983096076,-0.351052491687,0.645223153089,-0.67138671875,2.87577253356
1555247422.97430944,41.0899799058,0.00244943129052,0.00965619075537,-0.0106074107566,0.0143949218997,-0.351158621143,0.645367177418,-0.67138671875,2.86905516318
1555247422.108182907,41.0999047948,0.00245055427873,0.0096559058238,-0.0105830892776,0.0144907556924,-0.351263657128,0.645510996559,-0.67138671875,2.86239172457
1555247422.118983983,41.1098750188,0.00245168236317,0.00965561945921,-0.0105586454552,0.0145870243813,-0.351368929189,0.645656432459,-0.67138671875,2.8556978486
1555247422.129760980,41.119823016,-0.00961729650606,0.00661091682192,-0.0106543182942,0.0146527897635,-0.351474918318,0.645802198371,-1.0986328125,2.84476865242
1555247422.140572071,41.1298024846,-0.00961603130518,0.0066127570082,-0.0107502811769,0.0147187815646,-0.351582200411,0.64594908399,-1.0986328125,2.83380488075
1555247422.151766061,41.1401353985,-0.00961472092335,0.00661466211365,-0.0108496292598,0.0147871302983,-0.351694308696,0.646101878133,-1.0986328125,2.82245280255
1555247422.163443088,41.1509141926,-0.00961335359442,0.00661664915047,-0.0109532496193,0.0148584497975,-0.351812371519,0.646262034305,-1.0986328125,2.81061086561
1555247422.172930955,41.1596722237,-0.00551971811056,0.00290767003256,-0.0110015914821,0.014883915262,-0.351908723799,0.646392388098,-1.220703125,2.79991990971
1555247422.183686971,41.1696008538,-0.00551910292085,0.00290883756634,-0.0110563886138,0.0149127960344,-0.352018498592,0.646540451734,-1.220703125,2.78779999985
1555247422.194694042,41.1797612271,-0.0055184731164,0.00291003221665,-0.0111124583603,0.0149423630478,-0.352131405317,0.646692271719,-1.220703125,2.7753972005
1555247422.205904960,41.1901097668,-0.00551783138237,0.00291124885128,-0.0111695598574,0.0149724902221,-0.35224699395,0.646847215129,-1.220703125,2.76276470575
1555247422.216201066,41.1996138646,-0.00827946949443,0,-0.0112482487456,0.0149724902221,-0.352353898407,0.646989515141,-0.9765625,2.7534833602
1555247422.226946115,41.2095323714,-0.00827957801295,0,-0.0113303697961,0.0149724902221,-0.352466278756,0.647138019887,-0.9765625,2.74379731843
1555247422.237819910,41.2195697206,-0.00827968759085,0,-0.011413475912,0.0149724902221,-0.3525808398,0.647288304,-0.9765625,2.73399521958
1555247422.248404026,41.2293396738,-0.00827979401684,0,-0.0114943691123,0.0149724902221,-0.352693139249,0.647434584529,-0.9765625,2.72445424962
1555247422.259223937,41.239327284,-0.00579484014723,0,-0.0115522457166,0.0149724902221,-0.352808518575,0.647584123924,-0.42724609375,2.7201870822
1555247422.270409107,41.2496520563,-0.00579495541563,0,-0.0116120773118,0.0149724902221,-0.352928410629,0.647738711477,-0.42724609375,2.71577586356
1555247422.281178951,41.2595934508,-0.00579506637145,0,-0.0116696883525,0.0149724902221,-0.353044423605,0.647887558908,-0.42724609375,2.71152844161
1555247422.293205976,41.27069532,-0.00579519024167,0,-0.0117340257968,0.0149724902221,-0.353174693225,0.648053781537,-0.42724609375,2.70678521135
1555247422.302391052,41.2791738517,-0.00363325576529,0.00447205094827,-0.0117648304709,0.0150104066478,-0.353274441713,0.648181047745,0.06103515625,2.70730269986
1555247422.313143014,41.2890987397,-0.00363330304642,0.00447201253495,-0.0118008905967,0.0150547908713,-0.35339156423,0.648330464858,0.06103515625,2.70790846695
1555247422.324053049,41.2991695412,-0.00363335102226,0.00447197355637,-0.0118374813538,0.0150998272295,-0.353510777155,0.648482532222,0.06103515625,2.70852313989
1555247422.334760904,41.3090537151,-0.00363339810863,0.00447193529963,-0.0118733944923,0.0151440286154,-0.353628135851,0.648632218433,0.06103515625,2.70912642199
1555247422.345710039,41.3191606089,-0.00498137940372,0,-0.0119237407652,0.0151440286154,-0.353748647833,0.648785277523,0.48828125,2.71406142875
1555247422.356317996,41.3289525692,-0.00498154324462,0,-0.0119725198389,0.0151440286154,-0.353865882272,0.64893356725,0.48828125,2.71884265937
1555247422.367172002,41.3389716517,-0.00498171084987,0,-0.0120224320107,0.0151440286154,-0.35398633601,0.649085296521,0.48828125,2.72373478948
1555247422.378245115,41.3491929868,-0.00498188180109,0,-0.0120733534939,0.0151440286154,-0.354109741801,0.649240088712,0.48828125,2.72872567574
1555247422.389406919,41.3594961905,0.00138006841144,0.0120424607349,-0.0120591343679,0.0152681045413,-0.354233989519,0.649397399103,0.6103515625,2.73501425222
1555247422.399766921,41.3690592692,0.00137884161379,0.0120426012628,-0.012045948397,0.0153832688858,-0.354349185872,0.649544510516,0.6103515625,2.74085109229
1555247422.412348031,41.3806726015,0.00137735178054,0.0120427717509,-0.0120299527531,0.015523125596,-0.354488893711,0.649724785732,0.6103515625,2.7479393078
1555247422.421936988,41.3895239465,0.0013762162587,0.0120429015682,-0.0120177713883,0.0156297214717,-0.354595267151,0.649863129787,0.6103515625,2.75334174001
1555247422.433978080,41.4006388006,-0.00099274906746,0.0104624020214,-0.0120288056494,0.0157460095443,-0.354728965572,0.650038144387,0.3662109375,2.75741212117
1555247422.444075107,41.4099591332,-0.000993372328911,0.0104623428631,-0.0120380642099,0.0158435220597,-0.354841164334,0.650185811282,0.3662109375,2.76082532891
1555247422.453931093,41.4190569665,-0.00099398070817,0.0104622850812,-0.0120471072806,0.0159387061846,-0.354950766907,0.650330818973,0.3662109375,2.76415705495
1555247422.464545011,41.4288544292,-0.000994635868447,0.0104622228163,-0.0120568521885,0.0160412094231,-0.355068893467,0.650487982125,0.3662109375,2.76774499298
1555247422.475667953,41.4391217603,0.00490505978992,0.00976973393865,-0.0120064903157,0.016141518516,-0.355192168079,0.65065371244,0.0,2.76774499298
1555247422.486510992,41.4491307194,0.00490505978992,0.00976973393865,-0.011957395773,0.0162393033832,-0.355311849163,0.650816250963,0.0,2.76774499298
1555247422.496977090,41.4587917329,0.00490505978992,0.00976973393865,-0.0119100079239,0.016333688915,-0.355426911911,0.650974050953,0.0,2.76774499298
1555247422.507664918,41.4686574203,0.00490505978992,0.00976973393865,-0.0118616161374,0.0164300740559,-0.355543934908,0.651136144927,0.0,2.76774499298
1555247422.518542051,41.4786978508,0.00302556160652,0.0082120609777,-0.0118312381965,0.0165125266831,-0.355662725632,0.651301937803,-0.42724609375,2.76345525828
1555247422.529253005,41.4885848852,0.00302616704188,0.0082118378924,-0.0118013183787,0.0165937174073,-0.355779405674,0.651466000459,-0.42724609375,2.75923106143
1555247422.540004968,41.4985097742,0.00302677477873,0.00821161390807,-0.0117712779752,0.0166752167632,-0.3558962343,0.651631500133,-0.42724609375,2.75499069141
1555247422.551275014,41.5089128935,0.00302741178156,0.00821137908279,-0.011739783449,0.0167606407201,-0.356018364669,0.651805863079,-0.42724609375,2.75054599929
1555247422.561688899,41.5185257105,-0.00247366525953,0,-0.0117635623403,0.0167606407201,-0.35613144564,0.65196698005,-0.732421875,2.74350536189
1555247422.572396039,41.5284092243,-0.00247358757383,0,-0.0117880100773,0.0167606407201,-0.356247952601,0.652132634075,-0.732421875,2.73626646015
1555247422.583607912,41.5387586455,-0.00247350618371,0,-0.0118136094347,0.0167606407201,-0.356370216621,0.652306097006,-0.732421875,2.72868631765
1555247422.593975067,41.5483283271,-0.00247343088712,0,-0.0118372793806,0.0167606407201,-0.356483495615,0.652466491,-0.732421875,2.72167727355
1555247422.605422019,41.5588947443,0.000453045321163,0,-0.0118324923147,0.0167606407201,-0.356608522666,0.652643590922,-0.67138671875,2.71458312136
1555247422.615669012,41.5683535071,0.000453128969811,0,-0.0118282062753,0.0167606407201,-0.356720402863,0.652802125847,-0.67138671875,2.70823263366
1555247422.626336097,41.5782000471,0.000453216041855,0,-0.0118237436654,0.0167606407201,-0.356836825828,0.652967160166,-0.67138671875,2.70162179748
1555247422.637423038,41.5884341465,0.000453306534658,0,-0.0118191044813,0.0167606407201,-0.356957783718,0.653138690229,-0.67138671875,2.69475075907
1555247422.647861003,41.5980691911,-0.00235837741893,0,-0.011841827553,0.0167606407201,-0.357071880255,0.65330017975,-0.06103515625,2.69416268262
1555247422.658639907,41.6080189486,-0.00235839672884,0,-0.0118652930286,0.0167606407201,-0.357189937043,0.653466944062,-0.06103515625,2.69355539761
1555247422.669405937,41.6179568225,-0.00235841601542,0,-0.0118887306694,0.0167606407201,-0.357308085749,0.653633509195,-0.06103515625,2.69294883793
1555247422.682164907,41.6297343332,-0.00235843887187,0,-0.0119165072086,0.0167606407201,-0.357448432541,0.653830907821,-0.06103515625,2.69222999572
1555247422.690965890,41.6378583175,-0.00428620288568,0,-0.0119513282536,0.0167606407201,-0.357545524944,0.653967071003,0.79345703125,2.69867602819
1555247422.701824903,41.6478820218,-0.00428586945277,0,-0.0119942885417,0.0167606407201,-0.357665752146,0.65413507471,0.79345703125,2.70662940685
1555247422.713392019,41.6585593597,-0.00428551418626,0,-0.0120400464245,0.0167606407201,-0.357794307789,0.654314033733,0.79345703125,2.71510141564
1555247422.723887920,41.6682478837,-0.00428519173943,0,-0.0120815636075,0.0167606407201,-0.357911360308,0.654476419603,0.79345703125,2.72278884313
1555247422.735279083,41.6787628034,0.000823862575754,0.00321684779555,-0.0120729007587,0.0167944656164,-0.35803830589,0.654653012061,1.40380859375,2.73754977776
1555247422.745004892,41.6877404732,0.000823154969543,0.0032170289367,-0.0120655107452,0.01682334704,-0.358146626062,0.654804046516,1.40380859375,2.75015270784
1555247422.755768060,41.6976757052,0.000822371843322,0.00321722921701,-0.0120573402901,0.0168553109587,-0.358266418535,0.654971507941,1.40380859375,2.7640998719
1555247422.766613960,41.7076873052,0.000821582648243,0.00321743084394,-0.0120491149333,0.0168875225893,-0.358387049454,0.655140579062,1.40380859375,2.77815424202
1555247422.777471065,41.7177092483,-0.00252181037718,0,-0.0120743883733,0.0168875225893,-0.358508058287,0.655309824852,1.5869140625,2.79405820442
1555247422.789908885,41.7291903129,-0.00252231519921,0,-0.0121033472371,0.0168875225893,-0.358647017599,0.65550371159,1.5869140625,2.81227766731
1555247422.799254894,41.7378173982,-0.00252269436403,0,-0.0121251107364,0.0168875225893,-0.358751621963,0.655649401687,1.5869140625,2.82596811018
1555247422.809921979,41.7476639382,-0.00252312694851,0,-0.0121499548068,0.0168875225893,-0.358871256979,0.655815685353,1.5869140625,2.84159372298
1555247422.820446014,41.757378432,-0.00257028666987,0.0123385576451,-0.0121749238409,0.0170073854317,-0.358989530201,0.655980903495,1.0986328125,2.85226638467
1555247422.830777883,41.7669155418,-0.00257254300102,0.0123380874058,-0.012199458466,0.0171250551265,-0.359105877777,0.656144227026,1.0986328125,2.86274416649
1555247422.841758966,41.7770519262,-0.00257494101682,0.0123375871663,-0.0122255590578,0.0172501136515,-0.359229800742,0.656319080808,1.0986328125,2.87388033089
1555247422.852350950,41.7868291422,-0.0025772539702,0.0123371042105,-0.0122507574265,0.0173707361842,-0.359349579043,0.656488918248,1.0986328125,2.8846219012
1555247422.863101005,41.7967522698,-0.00181973555631,0.00699727346708,-0.0122688148948,0.0174401710223,-0.35947132406,0.656661979292,0.3662109375,2.88825585909
1555247422.874073028,41.8068802911,-0.00182018851487,0.00699715565343,-0.0122872498027,0.0175110383633,-0.359595769587,0.65683933146,0.3662109375,2.89196485124
1555247422.884737968,41.8167248511,-0.0018206287888,0.00699704110903,-0.0123051730921,0.0175799211543,-0.359716908602,0.657012398048,0.3662109375,2.89557003679
1555247422.895550012,41.8267051994,-0.00182107512817,0.00699692495641,-0.0123233480561,0.0176497529025,-0.359839899908,0.65718854873,0.3662109375,2.8992249495
1555247422.907181978,41.8374423988,-0.00835757762415,0.0105775922674,-0.0124130850335,0.0177633266196,-0.359973181677,0.65737927711,-0.30517578125,2.89594821629
1555247422.917265892,41.8467506271,-0.00835705319143,0.0105780066116,-0.0124908743926,0.0178617891202,-0.360089449587,0.657545538721,-0.30517578125,2.89310757044
1555247422.928056955,41.8567116083,-0.00835649195934,0.0105784499835,-0.0125741132521,0.017967160862,-0.360214700094,0.657724509273,-0.30517578125,2.89006772021
1555247422.939843893,41.8675918588,-0.00835587890595,0.0105789342388,-0.0126650273074,0.0180822623161,-0.360352498763,0.657921248816,-0.30517578125,2.88674733128
1555247422.950062990,41.8770248714,-0.00657260692314,0.00431403000291,-0.0127270267915,0.0181229566155,-0.360472552967,0.658092202894,-0.8544921875,2.8786868957
1555247422.960299968,41.8864743895,-0.00657199889328,0.0043149562198,-0.0127891290143,0.0181637308727,-0.360593404074,0.658263841399,-0.8544921875,2.87061235626
1555247422.971170902,41.8965090978,-0.00657135306642,0.00431593970168,-0.0128550706255,0.0182070400686,-0.360722400958,0.658446543735,-0.8544921875,2.8620377764
1555247422.981802940,41.9063232868,-0.00657072128968,0.00431690147738,-0.0129195569256,0.0182494069553,-0.36084919593,0.658625646863,-0.8544921875,2.85365162864
1555247422.993057966,41.9167125415,-0.00786344696364,0,-0.0130012522795,0.0182494069553,-0.360984269253,0.658815244601,-0.91552734375,2.84413998182
1555247423.3360033,41.9262221418,-0.00786332051596,0,-0.0130760293147,0.0182494069553,-0.361108617065,0.658988789167,-0.91552734375,2.83543368271
1555247423.14206886,41.9362346215,-0.00786318718535,0,-0.0131547593167,0.0182494069553,-0.361240328825,0.659171510983,-0.91552734375,2.82626698377
1555247423.24991035,41.9461892206,-0.00786305442598,0,-0.013233032871,0.0182494069553,-0.361372058362,0.659353176513,-0.91552734375,2.81715327612
1555247423.35758018,41.9561279742,-0.00474519851444,0,-0.0132801942296,0.0182494069553,-0.36150404694,0.659534552871,-0.54931640625,2.81169375575
1555247423.47110080,41.9666068006,-0.00474549203101,0,-0.013329921417,0.0182494069553,-0.361643728873,0.659725785239,-0.54931640625,2.80593756445
1555247423.57312011,41.9760239677,-0.00474575576916,0,-0.013374612992,0.0182494069553,-0.361769679838,0.659897642954,-0.54931640625,2.80076456008
1555247423.68078041,41.9859618415,-0.00474603404833,0,-0.0134217784796,0.0182494069553,-0.361903063779,0.660079003258,-0.54931640625,2.79530552293
1555247423.78907966,41.9959586954,-0.00328284224009,0,-0.0134545965737,0.0182494069553,-0.362037567415,0.660261439912,0.18310546875,2.79713600154
1555247423.90182065,42.006365556,-0.00328274748096,0,-0.0134887596692,0.0182494069553,-0.362177943057,0.660451358947,0.18310546875,2.79904155463
1555247423.100892066,42.0162517108,-0.00328265745972,0,-0.0135212125289,0.0182494069553,-0.362311615856,0.660631775408,0.18310546875,2.80085176363
1555247423.111598014,42.0261341243,-0.00328256746928,0,-0.0135536522181,0.0182494069553,-0.362445558653,0.660812123595,0.18310546875,2.8026612876
1555247423.122395038,42.036100608,-0.00611256799563,-0.00494434314453,-0.0136145730273,0.01820012924,-0.362581248073,0.660993514886,0.79345703125,2.81056926416
1555247423.133754968,42.0465866972,-0.00611184993368,-0.00494523073479,-0.0136786624311,0.0181482731092,-0.362724683747,0.661183819297,0.79345703125,2.81888952539
1555247423.143795013,42.0558544311,-0.00611121519446,-0.00494601511109,-0.013735299547,0.0181024347576,-0.362851978848,0.661351587844,0.79345703125,2.82624307397
1555247423.154840946,42.0660506769,-0.00611051674594,-0.00494687797805,-0.013797603878,0.0180519951736,-0.362992662609,0.661535650425,0.79345703125,2.83433335693
1555247423.165004014,42.0754319705,0,0,-0.013797603878,0.0180519951736,-0.363122101981,0.661705001491,0.9765625,2.8434947764
1555247423.175731897,42.0853346317,0,0,-0.013797603878,0.0180519951736,-0.363258734978,0.661883764284,0.9765625,2.85316534401
1555247423.186444997,42.0952236471,0,0,-0.013797603878,0.0180519951736,-0.363395179695,0.662062280742,0.9765625,2.8628225856
1555247423.197283029,42.1052279843,0,0,-0.013797603878,0.0180519951736,-0.363533215577,0.662242878989,0.9765625,2.87259244618
1555247423.209667921,42.1166601923,0.00735177410683,0,-0.0137135568672,0.0180519951736,-0.363689991812,0.662449253153,0.732421875,2.8809656454
1555247423.220118999,42.1263073412,0.00735181886246,0,-0.0136426327758,0.0180519951736,-0.363821604322,0.662623403438,0.732421875,2.8880314283
1555247423.229841947,42.1352823702,0.00735186039954,0,-0.0135766496161,0.0180519951736,-0.363943455145,0.662785420617,0.732421875,2.89460493581
1555247423.240628957,42.1452396102,0.00735190636914,0,-0.0135034449199,0.0180519951736,-0.364077912187,0.662965168666,0.732421875,2.9018978362
1555247423.251087903,42.1548940218,0.0260488137366,0.00694397124564,-0.013251958948,0.0181190351307,-0.364205852054,0.66314009729,0.244140625,2.9042548703
1555247423.261883020,42.1648587452,0.0260485188703,0.00694507727883,-0.0129923926629,0.0181882409047,-0.364335317653,0.66332133808,0.244140625,2.9066876641
1555247423.273530006,42.1756098092,0.0260482006827,0.00694627057775,-0.0127123467903,0.0182629207043,-0.364471988907,0.663517683909,0.244140625,2.90931243558
1555247423.283469915,42.1847851098,0.026047929088,0.00694728896555,-0.0124733492105,0.018326664169,-0.364586435636,0.663685836562,0.244140625,2.91155249921
1555247423.294620990,42.1950784098,0.0364127739235,0.00502867652695,-0.0120985416046,0.0183784258451,-0.364710969554,0.663875011213,-0.18310546875,2.90966773969
1555247423.305403947,42.2050319086,0.0364129338638,0.00502751825866,-0.0117361055122,0.0184284672419,-0.364827784866,0.664058438939,-0.18310546875,2.90784519963
1555247423.317332983,42.2160433265,0.0364131107607,0.00502623687656,-0.0113351455346,0.0184838132363,-0.36495260089,0.66426197193,-0.18310546875,2.90582894881
1555247423.327398061,42.2253341677,0.0412405714138,0.0062462185208,-0.0109519859333,0.0185418458609,-0.365054354052,0.664434241276,-0.42724609375,2.90185947318
1555247423.338040113,42.2351576003,0.0412410288504,0.00624319755491,-0.0105468574654,0.0186031754914,-0.365157960396,0.664616988317,-0.42724609375,2.89766244997
1555247423.348846912,42.2451331071,0.041241493142,0.00624012978791,-0.0101354526714,0.0186654239483,-0.365259066673,0.66480318538,-0.42724609375,2.89340045367
1555247423.359658002,42.2551125748,0.0412419573896,0.00623706076825,-0.00972387989006,0.0187276664947,-0.365356105818,0.664990077522,-0.42724609375,2.88913676508
1555247423.370429039,42.2650550705,0.0324645572096,0.00579130979241,-0.00940110116985,0.0187852465674,-0.365449576226,0.665176849755,-0.48828125,2.88428203086
1555247423.382829904,42.2765020228,0.0324651220104,0.00578814277427,-0.00902947446653,0.0188515031617,-0.365552936189,0.665392642013,-0.48828125,2.87869269867
1555247423.392416000,42.2853507268,0.0324655584001,0.00578569457344,-0.00874219635006,0.0189026990604,-0.365630293297,0.665559906402,-0.48828125,2.87437204242
1555247423.402843952,42.2949765286,0.0324660329041,0.00578303133295,-0.00842968475059,0.0189583653741,-0.365711435772,0.66574239587,-0.48828125,2.86967194387
1555247423.413928031,42.3052079862,0.0183972846803,0,-0.00824145371356,0.0189583653741,-0.365795757856,0.665936367581,-0.48828125,2.86467611499
1555247423.424434900,42.3149066345,0.0183975829537,0,-0.00806302202678,0.0189583653741,-0.365873958271,0.666120238099,-0.48828125,2.85994044687
1555247423.435275077,42.3249129517,0.0183978905574,0,-0.00787892689749,0.0189583653741,-0.365952797313,0.666309941517,-0.48828125,2.85505454979
1555247423.446079015,42.3348858175,0.0183981969997,0,-0.007695444147,0.0189583653741,-0.366029542945,0.666499010751,-0.48828125,2.85018498638
1555247423.457674026,42.3455889046,0.00576726210368,0,-0.00763371663851,0.0189583653741,-0.366111247279,0.666701923787,-0.30517578125,2.84691866342
1555247423.467571020,42.3547245914,0.00576735931372,0,-0.00758102785033,0.0189583653741,-0.366180505175,0.666875121475,-0.30517578125,2.84413067308
1555247423.478651046,42.3649523077,0.00576746812752,0,-0.00752203982251,0.0189583653741,-0.366257438464,0.667069022257,-0.30517578125,2.84100942176
1555247423.489948034,42.3753802966,0.00576757905441,0,-0.00746189557202,0.0189583653741,-0.366335251028,0.667266719881,-0.30517578125,2.8378270521
1555247423.499846935,42.3845177437,-0.00201113304977,0,-0.00748027219383,0.0189583653741,-0.36640360162,0.667439950942,-0.18310546875,2.83615393557
1555247423.510607957,42.3944509948,0,0,0,0,-0.36640360162,0.667439950942,-0.18310546875,2.83615393557
1555247423.521575927,42.4045752748,0,0,0,0,-0.36640360162,0.667439950942,-0.18310546875,2.83615393557
1555247423.532701969,42.4148454674,0,0,0,0,-0.36640360162,0.667439950942,-0.18310546875,2.83615393557
1555247423.542937994,42.4242941058,0,0,0,0,-0.36640360162,0.667439950942,0.0,2.83615393557
1555247423.555357933,42.4357586649,0,0,0,0,-0.36640360162,0.667439950942,0.0,2.83615393557
1555247423.565385103,42.4450145142,0,0,0,0,-0.36640360162,0.667439950942,0.0,2.83615393557
1555247423.575364112,42.4542259071,0,0,0,0,-0.36640360162,0.667439950942,0.0,2.83615393557
1555247423.586559057,42.4645597025,0,0,0,0,-0.36640360162,0.667439950942,0.0,2.83615393557
1555247423.597280979,42.4744568612,0,0,0,0,-0.36640360162,0.667439950942,0.0,2.83615393557
1555247423.607682943,42.4840586742,0,0,0,0,-0.36640360162,0.667439950942,0.0,2.83615393557
1555247423.618460893,42.4940075511,0,0,0,0,-0.36640360162,0.667439950942,0.0,2.83615393557
1555247423.629926919,42.5045915751,0,0,0,0,-0.36640360162,0.667439950942,0.06103515625,2.83615393557
1555247423.641040086,42.5148498831,0,0,0,0,-0.36640360162,0.667439950942,0.06103515625,2.83615393557
