time,ax,ay,vx,vy,px,py,gz,yaw
0.00585,0,0,0,0,0,0,0,0
0.01219,0,0,0,0,0,0,0,0
0.01827,0,0,0,0,0,0,0,0
0.02450,0,0,0,0,0,0,0,0
0.03042,0,0,0,0,0,0,0,0
0.03626,0,0,0,0,0,0,0,0
0.04260,0,0,0,0,0,0,0,0
0.04852,0,0,0,0,0,0,0,0
0.05476,0,0,0,0,0,0,0,0
0.06068,0,0,0,0,0,0,0,0
0.06701,0,0,0,0,0,0,0,0
0.07329,0,0,0,0,0,0,0,0
0.08295,0,0,0,0,0,0,0,0
0.08898,0,0,0,0,0,0,0,0
0.09526,0,0,0,0,0,0,0,0
0.10114,0,0,0,0,0,0,0,0
0.10689,0,0,0,0,0,0,0,0
0.11340,0,0,0,0,0,0,0,0
0.11923,0,0,0,0,0,0,0,0
0.12544,0,0,0,0,0,0,0,0
0.13135,0,0,0,0,0,0,0,0
0.13759,0,0,0,0,0,0,0,0
0.14350,0,0,0,0,0,0,0,0
0.14939,0,0,0,0,0,0,0,0
0.15775,0,0,0,0,0,0,0,0
0.16366,0,0,0,0,0,0,0,0
0.17110,0,0,0,0,0,0,0,0
0.17793,0,0,0,0,0,0,0,0
0.18706,0,0,0,0,0,0,0,0
0.19415,0,0,0,0,0,0,0,0
0.20086,0,0,0,0,0,0,0,0
0.20797,0,0,0,0,0,0,0,0
0.21487,0,0,0,0,0,0,0,0
0.22148,0,0,0,0,0,0,0,0
0.22779,0,0,0,0,0,0,0,0
0.23387,0,0,0,0,0,0,0,0
0.24100,0,0,0,0,0,0,0,0
0.24700,0,0,0,0,0,0,0,0
0.25357,0,0,0,0,0,0,0,0
0.26005,0,0,0,0,0,0,0,0
0.26634,0,0,0,0,0,0,0,0
0.27284,0,0,0,0,0,0,0,0
0.27930,0,0,0,0,0,0,0,0
0.28554,0,0,0,0,0,0,0,0
0.29205,0,0,0,0,0,0,0,0
0.29850,0,0,0,0,0,0,0,0
0.30484,0,0,0,0,0,0,0,0
0.31127,0,0,0,0,0,0,0,0
0.31756,0,0,0,0,0,0,0,0
0.32372,0,0,0,0,0,0,0,0
0.32997,0,0,0,0,0,0,0,0
0.33618,0,0,0,0,0,0,0,0
0.34252,0,0,0,0,0,0,0,0
0.34872,0,0,0,0,0,0,0,0
0.35514,0,0,0,0,0,0,0,0
0.36124,0,0,0,0,0,0,0,0
0.36754,0,0,0,0,0,0,0,0
0.37380,0,0,0,0,0,0,0,0
0.38009,0,0,0,0,0,0,0,0
0.38646,0,0,0,0,0,0,0,0
0.39291,0,0,0,0,0,0,0,0
0.39941,0,0,0,0,0,0,0,0
0.40641,0,0,0,0,0,0,0,0
0.41286,0,0,0,0,0,0,0,0
0.41915,0,0,0,0,0,0,0,0
0.42554,0,0,0,0,0,0,0,0
0.43229,0,0,0,0,0,0,0,0
0.43857,0,0,0,0,0,0,0,0
0.44479,0,0,0,0,0,0,0,0
0.45103,0,0,0,0,0,0,0,0
0.45729,0,0,0,0,0,0,0,0
0.46335,0,0,0,0,0,0,0,0
0.47030,0,0,0,0,0,0,0,0
0.47666,0,0,0,0,0,0,0,0
0.48310,0,0,0,0,0,0,0,0
0.48957,0,0,0,0,0,0,0,0
0.49607,0,0,0,0,0,0,0,0
0.50250,0,0,0,0,0,0,0,0
0.50866,0,0,0,0,0,0,0,0
0.51517,0,0,0,0,0,0,0,0
0.52138,0,0,0,0,0,0,0,0
0.52779,0,0,0,0,0,0,0,0
0.53382,0,0,0,0,0,0,0,0
0.54062,0,0,0,0,0,0,0,0
0.54696,0,0,0,0,0,0,0,0
0.55372,0,0,0,0,0,0,0,0
0.55993,0,0,0,0,0,0,0,0
0.56612,0,0,0,0,0,0,0,0
0.57259,0,0,0,0,0,0,0,0
0.57875,0,0,0,0,0,0,0,0
0.58506,0,0,0,0,0,0,0,0
0.59115,0,0,0,0,0,0,0,0
0.59740,0,0,0,0,0,0,0,0
0.60347,0,0,0,0,0,0,0,0
0.60968,0,0,0,0,0,0,0,0
0.61591,0,0,0,0,0,0,0,0
0.62232,0,0,0,0,0,0,0,0
0.62858,0,0,0,0,0,0,0,0
0.63481,0,0,0,0,0,0,0,0
0.64160,0,0,0,0,0,0,0,0
0.64819,0,0,0,0,0,0,0,0
0.65464,0,0,0,0,0,0,0,0
0.66091,0,0,0,0,0,0,0,0
0.66829,0,0,0,0,0,0,0,0
0.67472,0,0,0,0,0,0,0,0
0.68093,0,0,0,0,0,0,0,0
0.68716,0,0,0,0,0,0,0,0
0.69335,0,0,0,0,0,0,0,0
0.69971,0,0,0,0,0,0,0,0
0.70592,0,0,0,0,0,0,0,0
0.71231,0,0,0,0,0,0,0,0
0.71864,0,0,0,0,0,0,0,0
0.72500,0,0,0,0,0,0,0,0
0.73125,0,0,0,0,0,0,0,0
0.73892,0,0,0,0,0,0,0,0
0.74544,0,0,0,0,0,0,0,0
0.75318,0,0,0,0,0,0,0,0
0.75987,0,0,0,0,0,0,0,0
0.76780,0,0,0,0,0,0,0,0
0.77438,0,0,0,0,0,0,0,0
0.78187,0,0,0,0,0,0,0,0
0.78845,0,0,0,0,0,0,0,0
0.79591,0,0,0,0,0,0,0,0
