time,ax,ay,vx,vy,px,py,gz,yaw
0.00644874553846,0,0,0,0,0.0,0.0,0.0,0.0
0.0126351572308,0,0,0,0,0.0,0.0,0.0,0.0
0.0188900141538,0,0,0,0,0.0,0.0,0.0,0.0
0.0250293286154,0,0,0,0,0.0,0.0,0.0,0.0
0.0314862175385,0,0,0,0,0.0,0.0,0.0,0.0
0.0378101787692,0,0,0,0,0.0,0.0,0.0,0.0
0.0440604138462,0,0,0,0,0.0,0.0,0.0,0.0
0.0506872024615,0,0,0,0,0.0,0.0,0.0,0.0
0.0569909169231,0,0,0,0,0.0,0.0,0.0,0.0
0.0631810698462,0,0,0,0,0.0,0.0,0.0,0.0
0.0692807713846,0,0,0,0,0.0,0.0,0.0,0.0
0.0754412132308,0,0,0,0,0.0,0.0,0.0,0.0
0.0818769747692,0,0,0,0,0.0,0.0,0.0,0.0
0.08860434,0,0,0,0,0.0,0.0,0.0,0.0
0.0952744846154,0,0,0,0,0.0,0.0,0.0,0.0
0.101872664308,0,0,0,0,0.0,0.0,0.0,0.0
0.108674856,0,0,0,0,0.0,0.0,0.0,0.0
0.115392097846,0,0,0,0,0.0,0.0,0.0,0.0
0.122356707692,0,0,0,0,0.0,0.0,0.0,0.0
0.129049080923,0,0,0,0,0.0,0.0,0.0,0.0
0.135950748923,0,0,0,0,0.0,0.0,0.0,0.0
0.142526919692,0,0,0,0,0.0,0.0,0.0,0.0
0.149529384,0,0,0,0,0.0,0.0,0.0,0.0
0.155855985231,0,0,0,0,0.0,0.0,0.0,0.0
0.162475512,0,0,0,0,0.0,0.0,0.0,0.0
0.168909292615,0,0,0,0,0.0,0.0,0.0,0.0
0.175499109231,0,0,0,0,0.0,0.0,0.0,0.0
0.181984608,0,0,0,0,0.0,0.0,0.0,0.0
0.188475828923,0,0,0,0,0.0,0.0,0.0,0.0
0.195404346462,0,0,0,0,0.0,0.0,0.0,0.0
0.2018751,0,0,0,0,0.0,0.0,0.0,0.0
0.208316363077,0,0,0,0,0.0,0.0,0.0,0.0
0.214657049538,0,0,0,0,0.0,0.0,0.0,0.0
0.221196027692,0,0,0,0,0.0,0.0,0.0,0.0
0.227595696,0,0,0,0,0.0,0.0,0.0,0.0
0.234134013231,0,0,0,0,0.0,0.0,0.0,0.0
0.240603887077,0,0,0,0,0.0,0.0,0.0,0.0
0.248089863692,0,0,0,0,0.0,0.0,0.0,0.0
0.261875152615,0,0,0,0,0.0,0.0,0.0,0.0
0.270318471692,0,0,0,0,0.0,0.0,0.0,0.0
0.278319872308,0,0,0,0,0.0,0.0,0.0,0.0
0.286657993846,0,0,0,0,0.0,0.0,0.0,0.0
0.295088328,0,0,0,0,0.0,0.0,0.0,0.0
0.301813932,0,0,0,0,0.0,0.0,0.0,0.0
0.308684349231,0,0,0,0,0.0,0.0,0.0,0.0
0.315242033538,0,0,0,0,0.0,0.0,0.0,0.0
0.321938808,0,0,0,0,0.0,0.0,0.0,0.0
0.328582323692,0,0,0,0,0.0,0.0,0.0,0.0
0.335067822462,0,0,0,0,0.0,0.0,0.0,0.0
0.341436899077,0,0,0,0,0.0,0.0,0.0,0.0
0.347925259385,0,0,0,0,0.0,0.0,0.0,0.0
0.354636998769,0,0,0,0,0.0,0.0,0.0,0.0
0.361244421231,0,0,0,0,0.0,0.0,0.0,0.0
0.367905323077,0,0,0,0,0.0,0.0,0.0,0.0
0.374476652308,0,0,0,0,0.0,0.0,0.0,0.0
0.381328802769,0,0,0,0,0.0,0.0,0.0,0.0
0.387580798154,0,0,0,0,0.0,0.0,0.0,0.0
0.393662012308,0,0,0,0,0.0,0.0,0.0,0.0
0.399768975692,0,0,0,0,0.0,0.0,0.0,0.0
0.405770962154,0,0,0,0,0.0,0.0,0.0,0.0
0.411686897538,0,0,0,0,0.0,0.0,0.0,0.0
0.417642446769,0,0,0,0,0.0,0.0,0.0,0.0
0.423748750154,0,0,0,0,0.0,0.0,0.0,0.0
0.430429018154,0,0,0,0,0.0,0.0,0.0,0.0
0.4368102,0,0,0,0,0.0,0.0,0.0,0.0
0.443001233538,0,0,0,0,0.0,0.0,0.0,0.0
0.449150012308,0,0,0,0,0.0,0.0,0.0,0.0
0.455773059692,0,0,0,0,0.0,0.0,0.0,0.0
0.462287169231,0,0,0,0,0.0,0.0,0.0,0.0
