time,ax,ay,vx,vy,px,py,gz,yaw
1555241294.455177068,0.275665943077,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.462282896,0.282225168923,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.469847917,0.289208265231,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.477799892,0.296548549846,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.485511064,0.303666554769,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.492676019,0.310280359385,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.499916076,0.316963488923,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.506972074,0.323476717846,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.514177083,0.330127495385,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.520909070,0.336341637231,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.527896881,0.342791924308,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.534792900,0.349157480308,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.542269945,0.356059368,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.549719095,0.362935506462,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.557668924,0.370273810154,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.564647912,0.376715952923,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.572225093,0.383710273846,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.579301118,0.390241989231,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.586949110,0.397301674154,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.594257116,0.404047525846,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.603035926,0.412151042769,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.609369039,0.417996993231,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.615564107,0.423715517538,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.621763944,0.429438444,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.627996921,0.435191961231,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.634116888,0.440841161538,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.640317916,0.446565187385,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.646581888,0.452347315385,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.652837038,0.4581213,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.659044981,0.463851708923,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.665270090,0.469597963385,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.671415090,0.475270271077,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.677587032,0.480967448308,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.683680057,0.486591779077,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.689893960,0.492327689538,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.696090936,0.498047975077,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.702323913,0.503801492308,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.708467960,0.509472920308,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.714643955,0.515173838769,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.720798015,0.520854509538,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.727015018,0.526593281538,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.736095905,0.534975638769,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.743957042,0.542232072923,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.752774953,0.550371683077,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.760257959,0.557279073231,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.766769886,0.563290082769,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.773231983,0.569255095385,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.779863119,0.575376144,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.786322116,0.581338295077,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.792743921,0.587266115077,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.799304008,0.59332158,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.805726051,0.599249619692,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.812372922,0.605385192923,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.819031953,0.611531990769,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.825634002,0.617626189846,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.832083940,0.623579978769,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.838670015,0.629659432615,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.845623016,0.636077587385,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.852000951,0.641964912,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.858196973,0.647684316923,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.864341020,0.653355744923,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.870547056,0.659084393538,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.877563953,0.665561529231,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.884293079,0.671773030154,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.891470909,0.678398719385,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.898526906,0.684911947385,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.905276060,0.691141935692,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.912163972,0.697500008308,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.919384956,0.704165532,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.926527023,0.710758209231,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.933690071,0.717370253538,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.940948963,0.724070769231,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.948103904,0.730675330154,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.954469919,0.736551651692,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.960632085,0.742239804923,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.966778039,0.747912993231,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.972882032,0.753547448308,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.979068040,0.759257609538,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.985383033,0.765086833846,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.991638898,0.770861478462,0,0,0,0,0.0,0.0,0.0,0.0
1555241294.998016119,0.776748144,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.4168987,0.782427714462,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.10377883,0.788159003077,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.16654968,0.793953235385,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.22800922,0.799626423692,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.28959989,0.805311716308,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.35131931,0.811008893538,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.41234016,0.816641587385,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.47693967,0.822604619077,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.53891897,0.828325785231,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.60554981,0.834476324308,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.66813945,0.840253829538,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.72941064,0.845909631692,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.79068899,0.851566094769,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.85350036,0.857364067385,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.91496944,0.863038136308,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.97852945,0.868905214154,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.104048967,0.874624619077,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.110311031,0.880404985846,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.116523981,0.886140016615,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.127229928,0.896022429231,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.137497901,0.905500558154,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.148318052,0.915488389846,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.159495115,0.925805678769,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.170270919,0.935752574769,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.181078910,0.945729181846,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.191824913,0.955648569231,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.202944040,0.965912378769,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.213752985,0.975889866462,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.224678039,0.985974531692,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.235595941,0.996052595077,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.246436119,1.00605891323,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.257006883,1.01581654154,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.267700910,1.02568795108,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.278939008,1.03606158,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.289928913,1.04620610769,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.300115108,1.05560874923,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.310926914,1.06558887785,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.321677923,1.07551288615,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.333401918,1.08633503538,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.343568086,1.09571919046,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.354065895,1.10540947569,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.364917039,1.11542591631,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.376224040,1.125863148,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.386496067,1.13534501908,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.397464036,1.14546929815,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.408390998,1.15555572462,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.418683052,1.16505608215,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.429287910,1.17484518185,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.440115928,1.18484027538,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.450951099,1.19484197169,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.462004899,1.20504547938,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.472805023,1.21501482462,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.483809947,1.225173216,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.494468927,1.23501227446,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.505239009,1.24495388862,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.516045093,1.25492873538,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.526808977,1.26486462831,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.537599086,1.27482472892,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.548317909,1.28471902708,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.560317039,1.29579514708,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.569670915,1.30442949415,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.580471038,1.31439883846,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.591228961,1.32432922892,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.602006912,1.33427810677,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.612360954,1.343835684,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.623168945,1.35381229108,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.633991003,1.36380188308,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.644855022,1.37383020831,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.655764102,1.38390012831,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.666376113,1.39369583077,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.677115917,1.403609496,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.687918901,1.41358148123,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.698710918,1.42354334308,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.709511041,1.43351268738,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.720303058,1.44347454923,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.731734991,1.45402710277,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.741884946,1.463396292,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.752670049,1.47335177169,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.763516902,1.48336425138,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.774346113,1.49336044615,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.785590887,1.50374023754,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.796777009,1.51406588862,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.807235956,1.52372030123,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.817884922,1.533550116,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.828697919,1.543531344,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.839860916,1.55383564892,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.850270986,1.56344494431,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.861038923,1.57338457846,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.871855020,1.583368668,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.882659912,1.59334241446,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.893743038,1.60357299231,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.904278039,1.61329760862,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.915049076,1.62324010431,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.925852060,1.63321208954,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.936790943,1.64330952,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.947529077,1.65322164369,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.957734107,1.66264167138,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.968522071,1.672599792,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.979319095,1.68256627569,0,0,0,0,0.0,0.0,0.0,0.0
1555241295.990119934,1.69253628092,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.912904,1.70249902246,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.11754989,1.71250710092,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.22526025,1.72244959569,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.33268928,1.73236612154,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.44159889,1.74241931631,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.54929971,1.75236093046,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.65778970,1.76237539108,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.76508998,1.77228003231,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.87238073,1.78218379385,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.98104953,1.79221476,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.108829021,1.80211389969,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.120065927,1.81248642831,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.130806922,1.82240119292,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.141751050,1.83250346492,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.152410030,1.84234252338,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.163171052,1.85227577446,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.174057960,1.862325228,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.184832096,1.87227058431,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.195631027,1.88223882831,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.206506013,1.89227727692,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.217334032,1.90227237138,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.227962970,1.91208369877,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.238763093,1.92205304308,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.250030040,1.93245330185,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.260391950,1.94201814185,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.271099090,1.95190165569,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.282419919,1.96235165169,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.293232917,1.97233288062,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.303828954,1.98211383785,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.314912080,1.99234441569,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.325488090,2.00210688646,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.336570024,2.012336364,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.346961975,2.02192893415,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.357762098,2.03189827846,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.368730068,2.04202255846,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.379347085,2.05182288185,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.390145063,2.06179024615,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.401163101,2.07196074277,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.411895036,2.08186714431,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.422509908,2.09166548769,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.433314085,2.10163857415,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.444341897,2.11181809292,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.454957008,2.12161665692,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.465712070,2.13154440646,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.476502895,2.141505168,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.487354993,2.15152248923,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.497769117,2.16113552677,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.508550882,2.17108792523,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.519664049,2.18134623323,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.530419111,2.19127398277,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.540939092,2.20098473446,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.551845073,2.21105179385,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.562515974,2.22090185631,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.573360919,2.23091257477,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.584317922,2.24102673138,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.594971895,2.250861168,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.605726957,2.26078891754,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.616681098,2.27090043231,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.627780914,2.28114641631,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.638411998,2.29095972462,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.649163007,2.30088373292,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.659929990,2.31082248646,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.670928955,2.32097537723,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.681545019,2.33077482092,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.692305088,2.34070719231,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.703372001,2.35092280431,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.713901996,2.36064279969,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.725230932,2.37110027908,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.736140012,2.38117019908,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.746553897,2.390783016,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.757123947,2.40053998523,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.767956972,2.41053970062,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.778656005,2.42041573108,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.789591073,2.43050964,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.800538063,2.44061455385,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.811089992,2.450354796,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.821847915,2.46028518646,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.832632064,2.47023978554,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.843107938,2.47990982308,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.854015111,2.48997798277,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.864902973,2.50002831692,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.875859022,2.51014159292,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.886771917,2.52021503446,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.896748065,2.52942378646,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.908364057,2.54014624062,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.918241977,2.54926432062,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.929666042,2.55980961138,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.939790964,2.56915569323,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.950598955,2.57913230031,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.961471080,2.589168108,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.972240924,2.59910950246,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.983042001,2.60907972738,0,0,0,0,0.0,0.0,0.0,0.0
1555241296.993837118,2.61904445077,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.4690885,2.62906331262,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.15502929,2.63904366092,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.26310920,2.649020268,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.36990880,2.65887869262,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.48247098,2.66926904769,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.58585882,2.67881254062,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.69413900,2.68880763415,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.80185890,2.69875100954,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.91540098,2.70923181692,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.102821111,2.71964505969,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.112597942,2.72866982677,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.123353004,2.73859757631,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.134670019,2.74904405169,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.144992113,2.75857213846,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.155791997,2.76854126215,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.166465044,2.77839330554,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.177464962,2.788547076,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.188271045,2.79852192185,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.198858022,2.808294516,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.209778070,2.81837456031,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.221045970,2.82877569877,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.231213092,2.83816073446,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.242660045,2.84872715262,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.253365993,2.85860956615,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.264025926,2.86844950431,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.274490118,2.87810875846,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.285290002,2.88807788215,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.296044111,2.898004752,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.307233095,2.90833304492,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.318234920,2.91848857569,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.328799962,2.92824092215,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.339610099,2.93821951015,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.350584030,2.94834929262,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.361160993,2.95811264308,0,0,0,0,0.0,0.0,0.0,0.0
1555241297.371510982,2.96766647908,0,0,0,0,0.0,0.0,0.0,0.0
