time,ax,ay,vx,vy,px,py,gz,yaw
0.00702469107692,0,0,0,0,0.0,0.0,0.0,0.0
0.0132628218462,0,0,0,0,0.0,0.0,0.0,0.0
0.0199919473846,0,0,0,0,0.0,0.0,0.0,0.0
0.0263990990769,0,0,0,0,0.0,0.0,0.0,0.0
0.0326343683077,0,0,0,0,0.0,0.0,0.0,0.0
0.0389022092308,0,0,0,0,0.0,0.0,0.0,0.0
0.0450987443077,0,0,0,0,0.0,0.0,0.0,0.0
0.0510637578462,0,0,0,0,0.0,0.0,0.0,0.0
0.0570785076923,0,0,0,0,0.0,0.0,0.0,0.0
0.0642165406154,0,0,0,0,0.0,0.0,0.0,0.0
0.0705101307692,0,0,0,0,0.0,0.0,0.0,0.0
0.0775255790769,0,0,0,0,0.0,0.0,0.0,0.0
0.0840451901538,0,0,0,0,0.0,0.0,0.0,0.0
0.0903517643077,0,0,0,0,0.0,0.0,0.0,0.0
0.0969858166154,0,0,0,0,0.0,0.0,0.0,0.0
0.103449087692,0,0,0,0,0.0,0.0,0.0,0.0
0.109898713846,0,0,0,0,0.0,0.0,0.0,0.0
0.116371448308,0,0,0,0,0.0,0.0,0.0,0.0
0.122930673231,0,0,0,0,0.0,0.0,0.0,0.0
0.129532594154,0,0,0,0,0.0,0.0,0.0,0.0
0.136050444,0,0,0,0,0.0,0.0,0.0,0.0
0.142297817538,0,0,0,0,0.0,0.0,0.0,0.0
0.148838776615,0,0,0,0,0.0,0.0,0.0,0.0
0.1553925,0,0,0,0,0.0,0.0,0.0,0.0
0.162015768,0,0,0,0,0.0,0.0,0.0,0.0
0.168265782462,0,0,0,0,0.0,0.0,0.0,0.0
0.174630457846,0,0,0,0,0.0,0.0,0.0,0.0
0.180935052923,0,0,0,0,0.0,0.0,0.0,0.0
0.187417910769,0,0,0,0,0.0,0.0,0.0,0.0
0.193594199077,0,0,0,0,0.0,0.0,0.0,0.0
0.199797116308,0,0,0,0,0.0,0.0,0.0,0.0
0.207003593538,0,0,0,0,0.0,0.0,0.0,0.0
0.213694205538,0,0,0,0,0.0,0.0,0.0,0.0
0.220648472308,0,0,0,0,0.0,0.0,0.0,0.0
0.227109101538,0,0,0,0,0.0,0.0,0.0,0.0
0.234102322154,0,0,0,0,0.0,0.0,0.0,0.0
0.241151882769,0,0,0,0,0.0,0.0,0.0,0.0
