time,ax,ay,vx,vy,px,py,gz,yaw
0.00974134338462,0,0,0,0,0.0,0.0,0.0,0.0
0.0203178849231,0,0,0,0,0.0,0.0,0.0,0.0
0.0302049203077,0,0,0,0,0.0,0.0,0.0,0.0
0.0403771772308,0,0,0,0,0.0,0.0,0.0,0.0
0.0494087658462,0,0,0,0,0.0,0.0,0.0,0.0
0.0592432024615,0,0,0,0,0.0,0.0,0.0,0.0
0.0695521283077,0,0,0,0,0.0,0.0,0.0,0.0
0.0789924036923,0,0,0,0,0.0,0.0,0.0,0.0
0.0893169553846,0,0,0,0,0.0,0.0,0.0,0.0
0.101839432615,0,0,0,0,0.0,0.0,0.0,0.0
0.109223072308,0,0,0,0,0.0,0.0,0.0,0.0
0.118799136923,0,0,0,0,0.0,0.0,0.0,0.0
0.128745372923,0,0,0,0,0.0,0.0,0.0,0.0
0.138716257846,0,0,0,0,0.0,0.0,0.0,0.0
0.148659633231,0,0,0,0,0.0,0.0,0.0,0.0
0.159651683077,0,0,0,0,0.0,0.0,0.0,0.0
0.169704877846,0,0,0,0,0.0,0.0,0.0,0.0
0.180296384308,0,0,0,0,0.0,0.0,0.0,0.0
0.190156570154,0,0,0,0,0.0,0.0,0.0,0.0
0.200231112,0,0,0,0,0.0,0.0,0.0,0.0
0.209832045231,0,0,0,0,0.0,0.0,0.0,0.0
0.219431217231,0,0,0,0,0.0,0.0,0.0,0.0
0.229024667077,0,0,0,0,0.0,0.0,0.0,0.0
0.239047490769,0,0,0,0,0.0,0.0,0.0,0.0
0.24914118,0,0,0,0,0.0,0.0,0.0,0.0
0.259194594462,0,0,0,0,0.0,0.0,0.0,0.0
0.268809172615,0,0,0,0,0.0,0.0,0.0,0.0
0.278942915077,0,0,0,0,0.0,0.0,0.0,0.0
0.288616693846,0,0,0,0,0.0,0.0,0.0,0.0
0.298755719077,0,0,0,0,0.0,0.0,0.0,0.0
0.308580912,0,0,0,0,0.0,0.0,0.0,0.0
0.318920429538,0,0,0,0,0.0,0.0,0.0,0.0
0.328875688615,0,0,0,0,0.0,0.0,0.0,0.0
0.338797056,0,0,0,0,0.0,0.0,0.0,0.0
0.348355513846,0,0,0,0,0.0,0.0,0.0,0.0
0.358374596308,0,0,0,0,0.0,0.0,0.0,0.0
0.368631803077,0,0,0,0,0.0,0.0,0.0,0.0
0.378390532615,0,0,0,0,0.0,0.0,0.0,0.0
0.388134516923,0,0,0,0,0.0,0.0,0.0,0.0
0.398221823077,0,0,0,0,0.0,0.0,0.0,0.0
0.409724456308,0,0,0,0,0.0,0.0,0.0,0.0
0.417665555077,0,0,0,0,0.0,0.0,0.0,0.0
0.427698502154,0,0,0,0,0.0,0.0,0.0,0.0
0.438348990462,0,0,0,0,0.0,0.0,0.0,0.0
0.447391363385,0,0,0,0,0.0,0.0,0.0,0.0
0.457885815692,0,0,0,0,0.0,0.0,0.0,0.0
0.469160447077,0,0,0,0,0.0,0.0,0.0,0.0
0.477712704923,0,0,0,0,0.0,0.0,0.0,0.0
0.487704937846,0,0,0,0,0.0,0.0,0.0,0.0
0.497682424615,0,0,0,0,0.0,0.0,0.0,0.0
0.507525224308,0,0,0,0,0.0,0.0,0.0,0.0
0.517632998769,0,0,0,0,0.0,0.0,0.0,0.0
0.52759398,0,0,0,0,0.0,0.0,0.0,0.0
0.537532733538,0,0,0,0,0.0,0.0,0.0,0.0
0.547609035692,0,0,0,0,0.0,0.0,0.0,0.0
0.557949213231,0,0,0,0,0.0,0.0,0.0,0.0
0.567838228615,0,0,0,0,0.0,0.0,0.0,0.0
0.577262879077,0,0,0,0,0.0,0.0,0.0,0.0
0.587705612308,0,0,0,0,0.0,0.0,0.0,0.0
0.597323051077,0,0,0,0,0.0,0.0,0.0,0.0
0.607343014154,0,0,0,0,0.0,0.0,0.0,0.0
0.617532876923,0,0,0,0,0.0,0.0,0.0,0.0
0.627058103077,0,0,0,0,0.0,0.0,0.0,0.0
0.637093910769,0,0,0,0,0.0,0.0,0.0,0.0
0.647630838462,0,0,0,0,0.0,0.0,0.0,0.0
0.657371081538,0,0,0,0,0.0,0.0,0.0,0.0
0.667411511077,0,0,0,0,0.0,0.0,0.0,0.0
0.676763094462,0,0,0,0,0.0,0.0,0.0,0.0
0.687649067077,0,0,0,0,0.0,0.0,0.0,0.0
0.696831630462,0,0,0,0,0.0,0.0,0.0,0.0
0.706866558462,0,0,0,0,0.0,0.0,0.0,0.0
0.716704735385,0,0,0,0,0.0,0.0,0.0,0.0
0.726649872,0,0,0,0,0.0,0.0,0.0,0.0
0.736571018769,0,0,0,0,0.0,0.0,0.0,0.0
0.746836589538,0,0,0,0,0.0,0.0,0.0,0.0
0.756558564923,0,0,0,0,0.0,0.0,0.0,0.0
0.766399383692,0,0,0,0,0.0,0.0,0.0,0.0
0.77623206,0,0,0,0,0.0,0.0,0.0,0.0
