time,ax,ay,vx,vy,px,py,gz,yaw
1555247575.657075881,0.347940884308,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.667840003,0.357876996923,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.678622007,0.367829616,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.689409971,0.377787736615,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.700351953,0.387888027692,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.711586952,0.398258796,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.722206115,0.408061100308,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.733052968,0.41807358,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.743765115,0.427961715692,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.754537105,0.437905091077,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.765381097,0.447914929846,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.776177883,0.457881193846,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.789184093,0.469886926154,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.797645092,0.477697079077,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.808156013,0.487399467692,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.818906068,0.497322595385,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.829687118,0.507274333846,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.840478897,0.517235976,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.851457118,0.527369718462,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.862680912,0.537730143692,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.872828960,0.547097572615,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.883627891,0.557065816615,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.894422054,0.567029659385,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.905446052,0.577205657538,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.916518926,0.587426772,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.927120923,0.597213230769,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.937881946,0.607146482769,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.948755979,0.617184051692,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.959440946,0.627047098154,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.970201015,0.636979469538,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.981002092,0.646949694462,0,0,0,0,0.0,0.0,0.0,0.0
1555247575.991806983,0.65692344,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.2543926,0.666834464308,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.13331890,0.676792584923,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.25439023,0.6879684,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.34997940,0.696792015692,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.45705080,0.706675529538,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.56587934,0.716721240923,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.67320108,0.726627863077,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.78035116,0.736518639692,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.88809967,0.746464656,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.99611043,0.75643488,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.110382080,0.766377375692,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.121583938,0.776717552308,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.131954908,0.786290755385,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.142740964,0.796247114769,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.153529882,0.806206116,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.164391040,0.816231800308,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.174690961,0.825739419692,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.185633897,0.835840591385,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.196293115,0.845679869538,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.206722974,0.855307431692,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.217531919,0.865284919385,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.228296041,0.875221032,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.241044044,0.886988419385,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.249839067,0.895106902154,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.261084079,0.905486913231,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.271411895,0.915020281846,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.282221078,0.924997989231,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.292989969,0.934938504,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.303757905,0.944878137231,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.315105915,0.955353223385,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.325434923,0.964887692308,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.336172103,0.974798935385,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.346923112,0.984722943692,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.358174085,0.995108457231,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.368913888,1.00502212154,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.379951000,1.01521022492,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.390481948,1.0249311,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.401246070,1.03486721262,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.412023067,1.04481520985,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.422390937,1.05438555138,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.433270931,1.06442862277,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.443979978,1.07431389692,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.454860925,1.084357848,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.465578079,1.09425060554,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.476336956,1.10418187662,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.487102031,1.11411886892,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.498347997,1.12449976062,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.508625030,1.13398625262,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.519412994,1.14394437323,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.530184030,1.153886868,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.541474103,1.16430847385,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.551773071,1.17381521354,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.562598943,1.18380832615,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.573803901,1.19415136431,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.584654092,1.20416692523,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.595449924,1.21413230862,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.606255054,1.22410627477,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.616981983,1.23400805538,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.627693891,1.24389597046,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.639134883,1.25445688615,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.649267911,1.26381045046,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.660043001,1.27375668738,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.670816898,1.28370182308,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.681596040,1.29365180031,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.692450046,1.30367088277,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.703181028,1.31357640462,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.713968992,1.32353452523,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.726413011,1.335021312,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.735671997,1.34356806831,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.746440887,1.35350858215,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.757175922,1.36341784523,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.767888069,1.37330598092,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.778697013,1.38328346769,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.789467096,1.39322508277,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.800219058,1.40314997077,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.811300039,1.41337856862,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.821816921,1.42308645969,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.832567930,1.433010468,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.843349933,1.44296308615,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.854113101,1.45289831815,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.865006923,1.46295415385,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.875886917,1.47299722523,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.886632919,1.48291661169,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.897320032,1.49278163908,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.908035993,1.50267329538,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.919826030,1.51355640646,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.930583000,1.52348591723,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.940381050,1.53253027108,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.952744007,1.54394223138,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.961954116,1.55244387046,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.973025083,1.56266322462,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.983813047,1.57262134523,0,0,0,0,0.0,0.0,0.0,0.0
1555247576.994621992,1.58259883292,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.5491018,1.59263178,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.16341924,1.60264800092,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.26947975,1.61243820185,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.37802934,1.622458164,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.48532962,1.63236280523,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.59452056,1.64244196892,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.70106983,1.65227728615,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.80874919,1.66221691938,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.91691017,1.67220100985,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.102432966,1.68211665508,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.113228082,1.69208137754,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.124003887,1.70202827446,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.134845972,1.71203635292,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.145597934,1.72196124092,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.156411886,1.73194335046,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.167119026,1.74182686431,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.177964925,1.75183846338,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.188385009,1.76145700246,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.199170112,1.77141248215,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.209939956,1.78135387662,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.220881938,1.79145416769,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.231668949,1.80141140862,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.242319107,1.81124232369,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.253092050,1.82118657877,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.265341043,1.83249334154,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.274681091,1.84111492431,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.285535097,1.85113400677,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.296293973,1.86106527692,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.307066917,1.87100953292,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.317842006,1.88095576892,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.328563928,1.89085292769,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.339356899,1.90081567015,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.350111007,1.91074253908,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.360955953,1.92075325846,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.371679067,1.93065151754,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.382476091,1.94061800123,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.394582986,1.95179359662,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.404082059,1.96056197169,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.415296077,1.97091337292,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.425689935,1.98050770338,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.436460018,1.99044931846,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.447249889,2.00040919938,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.457989931,2.01032308431,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.468801021,2.020302552,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.479527950,2.03020433262,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.490328073,2.04017367692,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.501121044,2.05013641938,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.511861085,2.06005030338,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.524080038,2.07132933692,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.533499002,2.08002376523,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.544193983,2.08989605538,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.555219888,2.10007381385,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.565896034,2.10992871785,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.576683044,2.11988595785,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.587474107,2.12984693908,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.598124027,2.13967763446,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.608931064,2.14965336092,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.619725942,2.15961786369,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.630481004,2.16954561323,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.641345977,2.17957481908,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.652029991,2.18943698585,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.662909030,2.19947917569,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.673643112,2.20938755908,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.684403896,2.21932059046,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.695271015,2.22935177723,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.706062078,2.23931275846,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.717087030,2.24948963723,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.727566957,2.259163416,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.738295078,2.26906629692,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.749145030,2.27908163723,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.759905099,2.28901400862,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.770692110,2.29897124954,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.781491994,2.30894037323,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.792207002,2.31883114985,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.803021907,2.32881413908,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.813822031,2.33878348431,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.824563026,2.34869824892,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.835443973,2.3587422,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.846568107,2.36901063138,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.857053995,2.37868991262,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.867716073,2.38853183077,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.878597021,2.39857578277,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.889303922,2.408459076,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.900089979,2.41841543631,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.911165952,2.42863941138,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.922544002,2.43914222677,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.934091091,2.44980107815,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.943536043,2.45851949538,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.954327106,2.46848047662,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.965157985,2.47847821108,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.975959062,2.488448436,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.986737012,2.49839731292,0,0,0,0,0.0,0.0,0.0,0.0
1555247577.998176097,2.50895646831,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.8296012,2.51829792831,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.18992900,2.52817197877,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.29752969,2.53810435015,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.40656089,2.54816876862,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.50890922,2.55761630677,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.61682939,2.56757816862,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.72463989,2.57752990708,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.82962989,2.58722129169,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.93722105,2.59715278338,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.104557991,2.60715513969,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.115371942,2.61713724831,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.126929998,2.62780622308,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.137579917,2.63763691754,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.147950887,2.64721012062,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.158723115,2.65715371569,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.169502973,2.66710435385,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.180294990,2.67706621569,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.191070079,2.68701245169,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.201880931,2.69699169969,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.212622880,2.70690734492,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.223404884,2.716859964,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.234253883,2.72687442462,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.245270013,2.73704316,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.255877017,2.74683424062,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.266597032,2.75672963908,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.277324914,2.76663229938,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.288146018,2.77662101077,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.298899888,2.78654766,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.309660911,2.796480912,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.320430040,2.80642164646,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.331212043,2.81637426462,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.341999053,2.82633150462,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.352783918,2.83628676462,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.363563060,2.84623674185,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.374382972,2.85622435292,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.384931087,2.86596107446,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.396636009,2.87676561785,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.406394958,2.88577387846,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.417175054,2.89572473631,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.427958011,2.90567823508,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.438716888,2.91560950615,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.449527025,2.92558809415,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.460336923,2.93556646154,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.471091985,2.94549421108,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.481844902,2.95541998062,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.492631912,2.96537722062,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.503452062,2.97536505138,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.514200925,2.98528707877,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.525042057,2.99529427754,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.535797119,3.00522202708,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.546576976,3.01517266431,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.557867050,3.02559427108,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.568869113,3.03575002154,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.579319000,3.04539607108,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.590662002,3.05586653446,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.600477933,3.06492739385,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.611284971,3.07490312123,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.622045993,3.08483637231,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.632822990,3.09478436954,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.643743991,3.10486529354,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.654447078,3.11474506615,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.665213108,3.12468294,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.675995111,3.13463555815,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.687067031,3.144855792,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.698302030,3.15522656031,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.709083080,3.16517829877,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.720279932,3.17551385446,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.730637073,3.18507429231,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.741401910,3.19501106492,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.751761913,3.20457414462,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.762603998,3.21458222308,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.773840904,3.22495475169,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.784616947,3.23490186831,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.794940948,3.24443171538,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.805711030,3.25437332954,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.816519975,3.26435081723,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.827234983,3.27424159385,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.838010072,3.28418782985,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.848947048,3.2942835,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.859585046,3.30410319046,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.870373964,3.31406219169,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.881141901,3.32400182585,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.891892910,3.33392583415,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.904880046,3.34591395969,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.914264917,3.35457691754,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.925587892,3.36502889446,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.935283899,3.37397905477,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.945977926,3.38385046431,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.956691026,3.39373947969,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.967407941,3.40363201662,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.978188991,3.41358375508,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.988972902,3.42353813446,0,0,0,0,0.0,0.0,0.0,0.0
1555247578.999761104,3.43349647477,0,0,0,0,0.0,0.0,0.0,0.0
1555247579.10561943,3.44346648,0,0,0,0,0.0,0.0,0.0,0.0
1555247579.21333932,3.45340985446,0,0,0,0,0.0,0.0,0.0,0.0
1555247579.32141923,3.46338646154,0,0,0,0,0.0,0.0,0.0,0.0
1555247579.43443918,3.47381907231,0,0,0,0,0.0,0.0,0.0,0.0
