stamp,time,ax,ay,vx,vy,px,py,gz,yaw
1555262076.267203092,0.0100624375385,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.277736902,0.0197859544615,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.288136959,0.0293860070769,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.298940896,0.039358872,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.309711933,0.0493013676923,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.320925951,0.0596527689231,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.332021951,0.0698952304615,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.342722892,0.0797730221538,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.352905035,0.0891719233846,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.364056110,0.0994652233846,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.374593973,0.109192481538,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.386581897,0.120258257538,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.396796941,0.129687528923,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.407280921,0.139365048923,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.418751955,0.149953695692,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.428785085,0.159215046462,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.440232992,0.169782345231,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.449994087,0.178792586769,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.461447954,0.189365387077,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.471889972,0.199004172923,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.482703924,0.208986282462,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.494625091,0.219990436615,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.504271030,0.228894380308,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.515521049,0.239279013231,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.526777982,0.249670028308,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.536674022,0.258804834462,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.547368049,0.268676244,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.558195114,0.278670457846,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.568989038,0.28863408,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.579794883,0.298608706154,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.590523004,0.308511587077,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.601314067,0.318472568308,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.612170934,0.328494291692,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.622920989,0.338417419385,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.633686065,0.348354412615,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.644539117,0.358372614462,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.655348062,0.368350102154,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.666466951,0.378613692,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.677382946,0.388689995077,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.687613964,0.398134011692,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.698848009,0.408503899385,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.709232091,0.418089205846,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.719939947,0.427973380615,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.730731964,0.437935242462,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.741560935,0.447931215692,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.752345085,0.457885815692,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.763118982,0.467830951385,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.773534059,0.477444868615,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.784389972,0.487465711385,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.795794963,0.497993395385,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.805972099,0.507387674769,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.816723108,0.517311683077,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.827455043,0.527218084615,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.838232994,0.537166962462,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.849009990,0.547114958769,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.860197067,0.557441491385,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.870572090,0.567018435692,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.881774902,0.577359492923,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.892532110,0.587289223385,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.903291940,0.597221374154,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.914068937,0.607169371385,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.924953937,0.617217063692,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.935728073,0.62716242,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.947237014,0.637786057846,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.958059072,0.647775649846,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.968754053,0.65764794,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.978820085,0.666939661846,0,0,0,0,0.0,0.0,0.0,0.0
1555262076.989610910,0.676900423385,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.1775026,0.688128838154,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.11182069,0.696812262462,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.21956920,0.706758278769,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.32712936,0.716686908923,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.43518066,0.726660875077,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.53963899,0.736303182462,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.64867019,0.746367600923,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.76014041,0.756657159692,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.86402893,0.766246869231,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.97565889,0.776551173231,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.109225034,0.787313460923,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.118623018,0.795988523077,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.129812955,0.806317695692,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.140223026,0.815926992,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.151735067,0.826553491385,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.162154912,0.836171809846,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.172940969,0.846128170154,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.183825016,0.856174982769,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.194581985,0.866104492615,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.205368995,0.876061732615,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.216145992,0.886009729846,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.227238893,0.896249330769,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.237618923,0.905830896923,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.248430967,0.915811245231,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.259201049,0.925752859385,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.270215034,0.935919614769,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.280764102,0.945657216,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.291552066,0.955615336615,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.302395105,0.965624295692,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.313747882,0.976103782154,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.323996067,0.985563645231,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.334784030,0.995521764923,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.345565080,1.00547350338,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.356484889,1.01555332708,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.367079973,1.02533340462,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.378154993,1.0355565,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.388813018,1.04539467692,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.399580001,1.05533343046,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.411034107,1.06590645138,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.421257972,1.07534386523,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.431755065,1.08503348954,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.442589044,1.09503408554,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.453386068,1.10500056923,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.464196920,1.11497981723,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.474987983,1.12494079846,0,0,0,0,0.0,0.0,0.0,0.0
1555262077.485747098,1.13487228923,0,0,0,0,0.0,0.0,0.0,0.0
