stamp,time,ax,ay,vx,vy,px,py,gz,yaw
1555261916.639214992,0.009989592,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.649964094,0.01991184,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.660901069,0.0300075092308,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.672158956,0.0403994049231,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.682368993,0.0498240544615,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.693396091,0.0600029141538,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.703994989,0.0697865123077,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.714869022,0.0798240812308,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.725522994,0.0896585169231,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.737328052,0.100555493538,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.747313976,0.109773269538,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.758608102,0.120198616615,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.769864082,0.130588752,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.779431104,0.139419849231,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.790287017,0.149440692,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.801122903,0.159443048308,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.812410116,0.169862014154,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.823544979,0.180140349231,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.833537101,0.189363846462,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.844109058,0.199122576,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.855184078,0.209345671385,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.867016077,0.220267516615,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.876576900,0.229092891692,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.887797117,0.239450015077,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.898258924,0.249107067692,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.908829927,0.258864916615,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.920871019,0.269979770769,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.930439949,0.278812629231,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.941721916,0.289226752615,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.952653884,0.2993178,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.962757110,0.308643854769,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.973602056,0.318654574154,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.984682083,0.328882291385,0,0,0,0,0.0,0.0,0.0,0.0
1555261916.995404005,0.338779450154,0,0,0,0,0.0,0.0,0.0,0.0
1555261917.6097078,0.348649979077,0,0,0,0,0.0,0.0,0.0,0.0
1555261917.17056941,0.358766775692,0,0,0,0,0.0,0.0,0.0,0.0
1555261917.27690887,0.368582725846,0,0,0,0,0.0,0.0,0.0,0.0
1555261917.38362026,0.378433008,0,0,0,0,0.0,0.0,0.0,0.0
1555261917.49113035,0.388357016308,0,0,0,0,0.0,0.0,0.0,0.0
1555261917.60775041,0.399121944923,0,0,0,0,0.0,0.0,0.0,0.0
1555261917.70545911,0.408141209538,0,0,0,0,0.0,0.0,0.0,0.0
