stamp,time,ax,ay,vx,vy,px,py,gz,yaw
1555268859.376315116,0.00898801292308,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.386488914,0.0183792110769,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.396470069,0.0275925849231,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.406462907,0.0368167430769,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.416604042,0.0461777907692,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.426286935,0.0551158458462,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.436485052,0.0645294923077,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.446505069,0.0737787387692,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.456475019,0.0829817695385,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.466593980,0.0923223489231,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.476327896,0.101307502154,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.486484050,0.110682413538,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.496480941,0.119910312923,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.507160902,0.129768738462,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.516406059,0.138302729538,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.526402950,0.147530628923,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.536463022,0.156816849231,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.546458005,0.166042987385,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.556595087,0.175400293846,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.566899061,0.184911654462,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.576440095,0.193718762769,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.586483001,0.202989137538,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.596474885,0.212212415077,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.606466054,0.221435032615,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.616626977,0.230814346154,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.626467943,0.239898314769,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.636478900,0.249139198154,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.646483898,0.258374580923,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.656455039,0.267578711077,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.666601896,0.276945040615,0,0,0,0,0.0,0.0,0.0,0.0
1555268859.676419019,0.286007000308,0,0,0,0,0.0,0.0,0.0,0.0
