stamp,time,ax,ay,vx,vy,px,py,gz,yaw
1555289470.961529016,0.00879786553846,0,0,0,0,0.0,0.0,0.0,0.0
1555289470.971585988,0.0180812243077,0,0,0,0,0.0,0.0,0.0,0.0
1555289470.981384038,0.0271255781538,0,0,0,0,0.0,0.0,0.0,0.0
1555289470.991441011,0.0364089378462,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.1275062,0.0454865233846,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.11301040,0.0547412723077,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.29122114,0.0711914944615,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.36408901,0.0779177593846,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.43704032,0.0846517264615,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.51211118,0.0915813443077,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.61487913,0.101067616615,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.71404933,0.110221788923,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.81340074,0.119392688308,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.91367006,0.128648317846,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.103429079,0.139782539077,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.120488882,0.155530049538,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.132833957,0.166925503385,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.151545047,0.184197278769,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.169881105,0.201122870769,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.197652101,0.226757636308,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.216656923,0.244300548923,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.227885961,0.254665814769,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.235764026,0.261937874769,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.251291036,0.276270499385,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.280706882,0.303423588,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.300273895,0.321485446154,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.316745042,0.336689581846,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.327104091,0.346251780923,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.334836959,0.353389812923,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.342559099,0.360517942154,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.355670928,0.372621168923,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.373377084,0.388965312923,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.382824897,0.397686371077,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.392920970,0.407005823077,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.406070947,0.419144263385,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.412765026,0.425323413231,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.422758102,0.434547791077,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.433446884,0.444414359077,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.442747116,0.452999188615,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.453769922,0.463174086462,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.463242053,0.471917592,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.473192930,0.481103016923,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.482999086,0.490154853231,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.492849111,0.499247184,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.503052949,0.508666111385,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.513009071,0.517856377846,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.522929906,0.527014071692,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.532975912,0.536287308,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.542911052,0.545458206462,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.552900075,0.554678843077,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.562834978,0.563849522769,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.573508024,0.573701565231,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.583447933,0.582876865846,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.592722892,0.591438366462,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.610368013,0.607726170462,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.626949071,0.623031762462,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.643728971,0.638520900923,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.657668113,0.651387801231,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.665487051,0.658605282462,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.674627065,0.667042218462,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.690107107,0.681331488,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.707631111,0.697507491692,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.725888967,0.714360897231,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.745661020,0.732612023077,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.773408889,0.758225440615,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.781239032,0.765453264923,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.791862964,0.775259971385,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.808255910,0.790391921538,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.814497947,0.796153801846,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.824485063,0.805372678154,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.831110954,0.811488885231,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.840292930,0.819964555385,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.850426912,0.829319000308,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.860363960,0.83849166,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.870414972,0.847769517231,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.880343914,0.856934694462,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.892837047,0.868466817231,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.900295972,0.875351978769,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.911972045,0.886129892308,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.920510053,0.894011130462,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.930392026,0.903132951692,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.940376996,0.912349847077,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.950371026,0.921575105538,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.960534095,0.9309564,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.970380067,0.940044989538,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.980366945,0.949263646154,0,0,0,0,0.0,0.0,0.0,0.0
1555289471.990416049,0.958539742154,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.333070,0.967693915385,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.10519981,0.977097217846,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.24257898,0.989778372,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.34049034,0.998816343692,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.40563106,1.00482933323,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.50390005,1.01390031692,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.60264110,1.02301487538,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.70327043,1.03230373662,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.83158969,1.04414859138,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.90122938,1.05057687046,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.101104974,1.06071413446,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.110249042,1.06915481262,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.120404005,1.07852862462,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.131414890,1.08869251846,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.140770912,1.09732884646,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.150450944,1.10626426062,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.160135984,1.11520429754,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.171626091,1.12581055015,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.180203914,1.13372854062,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.190285921,1.14303500862,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.200582981,1.15253998708,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.210350036,1.16155573015,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.220278024,1.17072002677,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.230402946,1.18006610862,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.241070032,1.18991264954,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.250325918,1.19845654431,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.260278940,1.20764394923,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.270409107,1.21699487262,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.280343055,1.22616467077,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.290431976,1.23547752092,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.300313949,1.24459934215,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.310425043,1.25393265969,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.320415973,1.26315505662,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.330548048,1.27250774123,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.340178012,1.28139693877,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.350389957,1.29082334954,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.361072063,1.30068375508,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.370313882,1.30921466492,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.380446910,1.31856822923,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.390247106,1.327614564,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.400345087,1.33693577723,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.410343885,1.34616543692,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.420792102,1.35580994492,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.430409908,1.36468791969,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.440372943,1.37388456738,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.450237035,1.38298988308,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.461066961,1.39298673785,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.471292018,1.402425252,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.480237007,1.41068216492,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.490251064,1.41992590985,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.500417947,1.42931072492,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.510406017,1.43853048185,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.523859977,1.45094952185,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.530306100,1.45689978923,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.540184020,1.46601786923,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.550349950,1.47540180462,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.560446977,1.48472213723,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.570432901,1.49393991323,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.579714059,1.502507136,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.590534925,1.51249562769,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.600121021,1.52134433169,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.610325098,1.53076347969,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.620387077,1.54005146031,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.630368947,1.54926549415,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.640439987,1.55856183877,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.650353908,1.56771315046,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.660542964,1.57711843292,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.671356916,1.58710054246,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.680218935,1.59528086769,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.690797090,1.60504531846,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.700351953,1.613865192,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.710433959,1.62317165908,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.720386028,1.63235818431,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.730355024,1.64156033446,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.740202903,1.65065068431,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.750394105,1.66005794769,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.760509014,1.66939478677,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.770339965,1.67846951077,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.780241012,1.68760893877,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.790149927,1.69675562954,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.800887107,1.70666687262,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.810326099,1.71537978831,0,0,0,0,0.0,0.0,0.0,0.0
1555289472.820341110,1.72462441385,0,0,0,0,0.0,0.0,0.0,0.0
