stamp,time,ax,ay,vx,vy,px,py,gz,yaw
1555273004.88665008,0.0106088935385,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.99098920,0.0202401969231,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.109831094,0.0301468190769,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.120482921,0.0399792747692,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.131838083,0.0504609627692,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.142174959,0.0600026944615,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.152796030,0.06980676,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.164122104,0.0802615975385,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.174469947,0.0898134526154,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.196080923,0.109762045846,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.206897974,0.119747016,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.217689037,0.129707997231,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.230752944,0.141766988308,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.239651918,0.149981425846,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.261097908,0.169777724308,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.271620988,0.179491336615,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.282386064,0.189428329846,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.293838977,0.200000249538,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.304086923,0.209459892,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.315126895,0.219650635385,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.326056003,0.229739042769,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.347498893,0.249532479692,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.367961883,0.268421393538,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.374243021,0.274219367077,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.384597063,0.283776944308,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.394587039,0.292998460615,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.413017988,0.310011644308,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.422960996,0.319189805538,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.435798883,0.331040162769,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.445065021,0.339593520923,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.455144882,0.348898008,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.465975999,0.358895962154,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.476708889,0.368803245231,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.487602949,0.378859300615,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.521130084,0.409807425231,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.530710935,0.418651287692,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.541774988,0.428864259692,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.552367925,0.438642355385,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.563785076,0.449181264,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.573914051,0.458531087077,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.584743976,0.468527940923,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.595525979,0.478480559077,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.606342077,0.488464649538,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.617152929,0.498443897538,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.628053903,0.508506335077,0,0,0,0,0.0,0.0,0.0,0.0
1555273004.639556884,0.519124471385,0,0,0,0,0.0,0.0,0.0,0.0
