stamp,time,ax,ay,vx,vy,px,py,gz,yaw
1555257066.723742961,0.00989253692308,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.734646081,0.0199569553846,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.745304107,0.0297951332308,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.756468057,0.0401003178462,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.767050027,0.0498682901538,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.777564048,0.0595735403077,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.788320064,0.0695021704615,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.799146890,0.0794961636923,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.810024976,0.0895374738462,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.820828914,0.0995103396923,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.831729888,0.109572777231,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.842679023,0.119679671077,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.853511095,0.129678506769,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.863974094,0.139336659692,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.874695062,0.149232937846,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.885807991,0.159491026154,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.896553039,0.169409532,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.907407045,0.179428614462,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.917918920,0.189131883692,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.928601026,0.198992289231,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.939291954,0.208860838154,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.950047969,0.218789467385,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.961314916,0.229189726154,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.971591949,0.238676218154,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.982850074,0.249068333538,0,0,0,0,0.0,0.0,0.0,0.0
1555257066.993712902,0.259095559385,0,0,0,0,0.0,0.0,0.0,0.0
1555257067.4431009,0.268989196615,0,0,0,0,0.0,0.0,0.0,0.0
1555257067.15309095,0.279030506769,0,0,0,0,0.0,0.0,0.0,0.0
1555257067.25893926,0.28880112,0,0,0,0,0.0,0.0,0.0,0.0
1555257067.36797046,0.298865538462,0,0,0,0,0.0,0.0,0.0,0.0
1555257067.47245025,0.308509826769,0,0,0,0,0.0,0.0,0.0,0.0
1555257067.58238029,0.318657215077,0,0,0,0,0.0,0.0,0.0,0.0
1555257067.68919897,0.328517400923,0,0,0,0,0.0,0.0,0.0,0.0
1555257067.79699039,0.338467378154,0,0,0,0,0.0,0.0,0.0,0.0
1555257067.90215921,0.348175269231,0,0,0,0,0.0,0.0,0.0,0.0
1555257067.101258039,0.358367993538,0,0,0,0,0.0,0.0,0.0,0.0
1555257067.112286090,0.368547732923,0,0,0,0,0.0,0.0,0.0,0.0
1555257067.122638940,0.378104209846,0,0,0,0,0.0,0.0,0.0,0.0
1555257067.133635044,0.388254459692,0,0,0,0,0.0,0.0,0.0,0.0
1555257067.144299030,0.398098139077,0,0,0,0,0.0,0.0,0.0,0.0
1555257067.155282974,0.408237164308,0,0,0,0,0.0,0.0,0.0,0.0
