time,ax,ay,vx,vy,px,py,gz,yaw
0.00621502246154,0,0,0,0,0.0,0.0,0.0,0.0
0.0124670178462,0,0,0,0,0.0,0.0,0.0,0.0
0.0189692427692,0,0,0,0,0.0,0.0,0.0,0.0
0.0254723483077,0,0,0,0,0.0,0.0,0.0,0.0
0.0319532252308,0,0,0,0,0.0,0.0,0.0,0.0
0.0385282956923,0,0,0,0,0.0,0.0,0.0,0.0
0.0450340421538,0,0,0,0,0.0,0.0,0.0,0.0
0.0513729683077,0,0,0,0,0.0,0.0,0.0,0.0
0.0578417418462,0,0,0,0,0.0,0.0,0.0,0.0
0.0640079058462,0,0,0,0,0.0,0.0,0.0,0.0
0.0703182221538,0,0,0,0,0.0,0.0,0.0,0.0
0.0766413027692,0,0,0,0,0.0,0.0,0.0,0.0
0.0833002236923,0,0,0,0,0.0,0.0,0.0,0.0
0.0895495781538,0,0,0,0,0.0,0.0,0.0,0.0
0.0961873716923,0,0,0,0,0.0,0.0,0.0,0.0
0.102610148308,0,0,0,0,0.0,0.0,0.0,0.0
0.109112373231,0,0,0,0,0.0,0.0,0.0,0.0
0.115679961231,0,0,0,0,0.0,0.0,0.0,0.0
0.122051899385,0,0,0,0,0.0,0.0,0.0,0.0
0.128477536615,0,0,0,0,0.0,0.0,0.0,0.0
0.134615971385,0,0,0,0,0.0,0.0,0.0,0.0
0.141219652615,0,0,0,0,0.0,0.0,0.0,0.0
0.147709773231,0,0,0,0,0.0,0.0,0.0,0.0
0.154309713231,0,0,0,0,0.0,0.0,0.0,0.0
0.160708500923,0,0,0,0,0.0,0.0,0.0,0.0
0.167278069846,0,0,0,0,0.0,0.0,0.0,0.0
0.173750804308,0,0,0,0,0.0,0.0,0.0,0.0
0.180066402462,0,0,0,0,0.0,0.0,0.0,0.0
0.187614441231,0,0,0,0,0.0,0.0,0.0,0.0
0.196508261538,0,0,0,0,0.0,0.0,0.0,0.0
0.204887097231,0,0,0,0,0.0,0.0,0.0,0.0
0.213642487385,0,0,0,0,0.0,0.0,0.0,0.0
0.221078726769,0,0,0,0,0.0,0.0,0.0,0.0
0.227951123077,0,0,0,0,0.0,0.0,0.0,0.0
0.234257478462,0,0,0,0,0.0,0.0,0.0,0.0
0.240752220923,0,0,0,0,0.0,0.0,0.0,0.0
0.247517439692,0,0,0,0,0.0,0.0,0.0,0.0
0.254090749846,0,0,0,0,0.0,0.0,0.0,0.0
0.260471051077,0,0,0,0,0.0,0.0,0.0,0.0
0.266803375385,0,0,0,0,0.0,0.0,0.0,0.0
0.273826966154,0,0,0,0,0.0,0.0,0.0,0.0
0.280120556308,0,0,0,0,0.0,0.0,0.0,0.0
0.286833176308,0,0,0,0,0.0,0.0,0.0,0.0
0.293248690154,0,0,0,0,0.0,0.0,0.0,0.0
0.299622389538,0,0,0,0,0.0,0.0,0.0,0.0
0.306173472,0,0,0,0,0.0,0.0,0.0,0.0
0.312746782154,0,0,0,0,0.0,0.0,0.0,0.0
0.319214674154,0,0,0,0,0.0,0.0,0.0,0.0
0.325863691385,0,0,0,0,0.0,0.0,0.0,0.0
0.332291089846,0,0,0,0,0.0,0.0,0.0,0.0
0.338824565538,0,0,0,0,0.0,0.0,0.0,0.0
0.345349898769,0,0,0,0,0.0,0.0,0.0,0.0
0.351670999385,0,0,0,0,0.0,0.0,0.0,0.0
0.358088273538,0,0,0,0,0.0,0.0,0.0,0.0
0.364641116308,0,0,0,0,0.0,0.0,0.0,0.0
0.371171071385,0,0,0,0,0.0,0.0,0.0,0.0
0.377456298462,0,0,0,0,0.0,0.0,0.0,0.0
0.38411544,0,0,0,0,0.0,0.0,0.0,0.0
0.390481875692,0,0,0,0,0.0,0.0,0.0,0.0
0.396958131692,0,0,0,0,0.0,0.0,0.0,0.0
0.403397413846,0,0,0,0,0.0,0.0,0.0,0.0
0.409881152308,0,0,0,0,0.0,0.0,0.0,0.0
0.416496937846,0,0,0,0,0.0,0.0,0.0,0.0
0.422765438769,0,0,0,0,0.0,0.0,0.0,0.0
0.429387606462,0,0,0,0,0.0,0.0,0.0,0.0
0.435514156615,0,0,0,0,0.0,0.0,0.0,0.0
0.442200807692,0,0,0,0,0.0,0.0,0.0,0.0
0.448644932308,0,0,0,0,0.0,0.0,0.0,0.0
0.455067708,0,0,0,0,0.0,0.0,0.0,0.0
0.461304078462,0,0,0,0,0.0,0.0,0.0,0.0
0.468031443692,0,0,0,0,0.0,0.0,0.0,0.0
0.474317551385,0,0,0,0,0.0,0.0,0.0,0.0
0.481130747077,0,0,0,0,0.0,0.0,0.0,0.0
0.487601500615,0,0,0,0,0.0,0.0,0.0,0.0
0.493953192,0,0,0,0,0.0,0.0,0.0,0.0
0.500318748,0,0,0,0,0.0,0.0,0.0,0.0
0.506660315077,0,0,0,0,0.0,0.0,0.0,0.0
0.513179045538,0,0,0,0,0.0,0.0,0.0,0.0
0.519282488308,0,0,0,0,0.0,0.0,0.0,0.0
0.525913898769,0,0,0,0,0.0,0.0,0.0,0.0
0.532261848923,0,0,0,0,0.0,0.0,0.0,0.0
0.539005719692,0,0,0,0,0.0,0.0,0.0,0.0
0.545413751077,0,0,0,0,0.0,0.0,0.0,0.0
0.552109865538,0,0,0,0,0.0,0.0,0.0,0.0
0.558638719385,0,0,0,0,0.0,0.0,0.0,0.0
0.564877730769,0,0,0,0,0.0,0.0,0.0,0.0
0.571490654769,0,0,0,0,0.0,0.0,0.0,0.0
0.577834202769,0,0,0,0,0.0,0.0,0.0,0.0
0.584239373538,0,0,0,0,0.0,0.0,0.0,0.0
0.590429526462,0,0,0,0,0.0,0.0,0.0,0.0
0.597046192615,0,0,0,0,0.0,0.0,0.0,0.0
0.603241847077,0,0,0,0,0.0,0.0,0.0,0.0
0.609732848308,0,0,0,0,0.0,0.0,0.0,0.0
0.616194358154,0,0,0,0,0.0,0.0,0.0,0.0
0.622373508,0,0,0,0,0.0,0.0,0.0,0.0
0.628921728923,0,0,0,0,0.0,0.0,0.0,0.0
0.635348246769,0,0,0,0,0.0,0.0,0.0,0.0
0.641842989231,0,0,0,0,0.0,0.0,0.0,0.0
0.648403314462,0,0,0,0,0.0,0.0,0.0,0.0
0.654992250462,0,0,0,0,0.0,0.0,0.0,0.0
0.661518464308,0,0,0,0,0.0,0.0,0.0,0.0
0.667573709538,0,0,0,0,0.0,0.0,0.0,0.0
0.673759461231,0,0,0,0,0.0,0.0,0.0,0.0
0.680540304923,0,0,0,0,0.0,0.0,0.0,0.0
0.686560558154,0,0,0,0,0.0,0.0,0.0,0.0
0.692470110462,0,0,0,0,0.0,0.0,0.0,0.0
0.698546703692,0,0,0,0,0.0,0.0,0.0,0.0
0.704335433538,0,0,0,0,0.0,0.0,0.0,0.0
0.710627923385,0,0,0,0,0.0,0.0,0.0,0.0
0.716640912923,0,0,0,0,0.0,0.0,0.0,0.0
0.722523616615,0,0,0,0,0.0,0.0,0.0,0.0
0.730164968308,0,0,0,0,0.0,0.0,0.0,0.0
0.736448215385,0,0,0,0,0.0,0.0,0.0,0.0
0.743707290462,0,0,0,0,0.0,0.0,0.0,0.0
0.751822032,0,0,0,0,0.0,0.0,0.0,0.0
0.760309806462,0,0,0,0,0.0,0.0,0.0,0.0
0.766574786769,0,0,0,0,0.0,0.0,0.0,0.0
0.774904545231,0,0,0,0,0.0,0.0,0.0,0.0
0.781121547692,0,0,0,0,0.0,0.0,0.0,0.0
